ID	ID_PGDP	group	family	genus	species	subspecies	species_full	species_short	species_genotyping	reference	SEX	len_chrA	len_chrA_contigs_shorter_than_1Mb	len_chrX	len_chrX_contigs_shorter_than_1Mb	len_chrY	len_chrY_contigs_shorter_than_1Mb	total_seq_chrA	total_seq_chrX	total_seq_chrY	len_cov_chrA	len_cov_chrX	len_cov_chrY	frac_cov_chrA	frac_cov_chrX	frac_cov_chrY	frac_cov_gw	rel_frac_cov_YX	nonN_frac	frac_cov_gw_cor	threshold	threshold_chrX	good_frac_cov	cov_chrA	cov_chrX	cov_chrY	cov_gw	rel_cov_chrX	gSEX	gSEX_source	callable_chrA	callable_chrX	GT00_chrA	GT01_chrA	GT11_chrA	GTmis_chrA	GT00_chrX	GT0_chrX	GT01_chrX	GT11_chrX	GT1_chrX	GTmis_chrX	het_chrA	het_chrX	rel_chrX_het	hom_alt_chrA	hom_alt_chrX	hem_alt_chrX	rel_chrX_hom_alt	mis_chrA	mis_chrX	div_chrA	clade	subclade_split	sample_used_for_q	q25_div_chrA	q50_div_chrA	q75_div_chrA	q25_frac_cov_chrA	q50_frac_cov_chrA	q75_frac_cov_chrA	zscore_div_chrA	zscore_frac_cov_chrA	dupl_group	remove_as_duplicate	low_mis	low_frac_cov_qc	high_div_chrA_qc	high_mis_qc	low_div_chrA_qc	masterQC	manual_fix	reason	finalQC	Kuderna_AB_QC	Kuderna_COV_QC	relatives	remove_as_relative	generation	founder	remove_manual	pedigree_source	MQ1kb	MQ1Mb	total_reads	mapped_reads	properly_paired_reads	f_mapped_reads
PD_0381	PD_0381	PLA	Cebidae	Sapajus	apella	macrocephalus	Sapajus_apella_macrocephalus	S.apella_macrocephalus	Sapajus_apella_ssp	Sapajus_apella	M	2452389081	144444752	132260112	0	NA	NA	72926096156	1995319002	NA	2424121741	130893947	NA	0.9885	0.9897	NA	0.9885	NA	0.9869	1.0016	0.9	0.9	TRUE	30.0835	15.2438	NA	29.3233	0.5067	M	chrX	2404876747	129477619	9829842	3455740	3349801	418198	NA	229081	NA	NA	114951	4461	0.001437	NA	NA	0.0013929	NA	0.0008878	NA	0.0001739	3.45e-05	0.0021114	Sapajus_apella_ssp1	0	TRUE	0.0015846	0.001767	0.0021115	0.9885	0.9887	0.9887	0.6535	-1	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	57.6084	58.5792	593956394	585325263	561877864	0.985
PD_0382	PD_0382	PLA	Cebidae	Sapajus	apella	macrocephalus	Sapajus_apella_macrocephalus	S.apella_macrocephalus	Sapajus_apella_ssp	Sapajus_apella	F	2452389081	144444752	132260112	0	NA	NA	76006671326	3723227811	NA	2424577433	130930728	NA	0.9887	0.9899	NA	0.9887	NA	0.9869	1.0018	0.9	0.9	TRUE	31.3484	28.4366	NA	31.1992	0.9071	F	chrX	2404876747	129477619	11786705	2716417	2228668	321791	249772	NA	45335	43850	NA	9536	0.0011295	0.0003501	0.3099812	0.0009267	0.0003387	NA	0.3654453	0.0001338	7.36e-05	0.0014915	Sapajus_apella_ssp1	0	TRUE	0.0015846	0.001767	0.0021115	0.9885	0.9887	0.9887	-0.5229	0	PD_0011	TRUE	TRUE	ok	ok	ok	ok	ok	NA	NA	fail	NA	NA	NA	NA	NA	NA	NA	NA	57.9167	58.8781	623277018	617022901	597288436	0.99
PD_0383	PD_0383	PLA	Cebidae	Sapajus	apella	macrocephalus	Sapajus_apella_macrocephalus	S.apella_macrocephalus	Sapajus_apella_ssp	Sapajus_apella	M	2452389081	144444752	132260112	0	NA	NA	81291422604	2239261135	NA	2424813988	130897810	NA	0.9888	0.9897	NA	0.9888	NA	0.9869	1.0019	0.9	0.9	TRUE	33.5248	17.1069	NA	32.6839	0.5103	M	chrX	2404876747	129477619	11145730	3577701	1998934	331216	NA	277539	NA	NA	68170	2784	0.0014877	NA	NA	0.0008312	NA	0.0005265	NA	0.0001377	2.15e-05	0.001575	Sapajus_apella_ssp1	0	TRUE	0.0015846	0.001767	0.0021115	0.9885	0.9887	0.9887	-0.3644	0.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	57.7422	58.7062	658387968	649758106	624323264	0.987
PD_0384	PD_0384	PLA	Cebidae	Sapajus	apella	macrocephalus	Sapajus_apella_macrocephalus	S.apella_macrocephalus	Sapajus_apella_ssp	Sapajus_apella	M	2452389081	144444752	132260112	0	NA	NA	80619874477	2199389991	NA	2424227146	130891998	NA	0.9885	0.9897	NA	0.9886	NA	0.9869	1.0017	0.9	0.9	TRUE	33.2559	16.8031	NA	32.4131	0.5053	M	chrX	2404876747	129477619	9870044	3434583	3355659	393295	NA	231791	NA	NA	113160	3542	0.0014282	NA	NA	0.0013954	NA	0.000874	NA	0.0001635	2.74e-05	0.0021094	Sapajus_apella_ssp1	0	TRUE	0.0015846	0.001767	0.0021115	0.9885	0.9887	0.9887	0.6498	-1	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	57.5198	58.4968	662763740	651278977	621395936	0.983
PD_0385	PD_0385	PLA	Cebidae	Sapajus	apella	macrocephalus	Sapajus_apella_macrocephalus	S.apella_macrocephalus	Sapajus_apella_ssp	Sapajus_apella	M	2452389081	144444752	132260112	0	NA	NA	82216502343	2253390164	NA	2424794406	130884585	NA	0.9887	0.9896	NA	0.9888	NA	0.9869	1.0019	0.9	0.9	TRUE	33.9066	17.2166	NA	33.0518	0.5078	M	chrX	2404876747	129477619	11189267	3529727	1991830	342757	NA	270941	NA	NA	74745	2807	0.0014677	NA	NA	0.0008282	NA	0.0005773	NA	0.0001425	2.17e-05	0.0015621	Sapajus_apella_ssp1	0	TRUE	0.0015846	0.001767	0.0021115	0.9885	0.9887	0.9887	-0.3889	0	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	57.74	58.7054	663781042	654156826	627130536	0.986
PD_0386	PD_0386	PLA	Cebidae	Sapajus	apella	macrocephalus	Sapajus_apella_macrocephalus	S.apella_macrocephalus	Sapajus_apella_ssp	Sapajus_apella	M	2452389081	144444752	132260112	0	NA	NA	76714294036	2107009715	NA	2424545253	130892742	NA	0.9886	0.9897	NA	0.9887	NA	0.9869	1.0018	0.9	0.9	TRUE	31.6407	16.0972	NA	30.8445	0.5088	M	chrX	2404876747	129477619	10523821	3556532	2471248	501980	NA	250761	NA	NA	90917	6815	0.0014789	NA	NA	0.0010276	NA	0.0007022	NA	0.0002087	5.26e-05	0.001767	Sapajus_apella_ssp1	0	TRUE	0.0015846	0.001767	0.0021115	0.9885	0.9887	0.9887	0	-0.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	57.3381	58.2933	633160840	624355024	605177032	0.986
PD_0387	PD_0387	PLA	Cebidae	Sapajus	apella	macrocephalus	Sapajus_apella_macrocephalus	S.apella_macrocephalus	Sapajus_apella_ssp	Sapajus_apella	F	2452389081	144444752	132260112	0	NA	NA	77529705699	4185522861	NA	2424124679	130908609	NA	0.9885	0.9898	NA	0.9885	NA	0.9869	1.0016	0.9	0.9	TRUE	31.9826	31.9729	NA	31.9821	0.9997	F	chrX	2404876747	129477619	9875140	3480644	3337750	360047	201235	NA	49406	88859	NA	8993	0.0014473	0.0003816	0.2636442	0.0013879	0.0006863	NA	0.4944766	0.0001497	6.95e-05	0.0021116	Sapajus_apella_ssp1	0	TRUE	0.0015846	0.001767	0.0021115	0.9885	0.9887	0.9887	0.6539	-1	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	57.829	58.8027	648017928	640302385	613301280	0.988
PD_0388	PD_0388	PLA	Cebidae	Sapajus	apella	macrocephalus	Sapajus_apella_macrocephalus	S.apella_macrocephalus	Sapajus_apella_ssp	Sapajus_apella	M	2452389081	144444752	132260112	0	NA	NA	78446788991	2152034845	NA	2424575301	130897054	NA	0.9887	0.9897	NA	0.9887	NA	0.9869	1.0018	0.9	0.9	TRUE	32.3549	16.4407	NA	31.5397	0.5081	M	chrX	2404876747	129477619	11209804	3329879	2168630	345268	NA	262773	NA	NA	82589	3131	0.0013846	NA	NA	0.0009018	NA	0.0006379	NA	0.0001436	2.42e-05	0.0015941	Sapajus_apella_ssp1	0	TRUE	0.0015846	0.001767	0.0021115	0.9885	0.9887	0.9887	-0.3282	0	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	57.7737	58.7273	634093402	626338548	603233300	0.988
PD_0389	PD_0389	PLA	Cebidae	Sapajus	apella	macrocephalus	Sapajus_apella_macrocephalus	S.apella_macrocephalus	Sapajus_apella_ssp	Sapajus_apella	M	2452389081	144444752	132260112	0	NA	NA	82665343601	2273257097	NA	2424849718	130906221	NA	0.9888	0.9898	NA	0.9888	NA	0.9869	1.0019	0.9	0.9	TRUE	34.0909	17.3655	NA	33.2342	0.5094	M	chrX	2404876747	129477619	11040882	3679214	2007941	325544	NA	261404	NA	NA	84242	2847	0.0015299	NA	NA	0.0008349	NA	0.0006506	NA	0.0001354	2.2e-05	0.0015999	Sapajus_apella_ssp1	0	TRUE	0.0015846	0.001767	0.0021115	0.9885	0.9887	0.9887	-0.3172	0.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	57.7553	58.7155	669363896	660770050	634941174	0.987
PD_0376	PD_0376	PLA	Cebidae	Sapajus	apella	ssp	Sapajus_apella_ssp	S.apella_ssp	Sapajus_apella_ssp	Sapajus_apella	M	2452389081	144444752	132260112	0	NA	NA	76486257084	2114217441	NA	2424258210	130884119	NA	0.9885	0.9896	NA	0.9886	NA	0.9869	1.0017	0.9	0.9	TRUE	31.5504	16.1534	NA	30.7617	0.512	M	chrX	2404876747	129477619	9625448	3668763	3360174	399196	NA	225940	NA	NA	118635	3918	0.0015256	NA	NA	0.0013972	NA	0.0009163	NA	0.000166	3.03e-05	0.00216	Sapajus_apella_ssp1	0	TRUE	0.0015846	0.001767	0.0021115	0.9885	0.9887	0.9887	0.7458	-1	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	57.567	58.5364	628006194	618980100	593635074	0.986
PD_0377	PD_0377	PLA	Cebidae	Sapajus	apella	ssp	Sapajus_apella_ssp	S.apella_ssp	Sapajus_apella_ssp	Sapajus_apella	M	2452389081	144444752	132260112	0	NA	NA	78719308893	2155068035	NA	2424235505	130892420	NA	0.9885	0.9897	NA	0.9886	NA	0.9869	1.0017	0.9	0.9	TRUE	32.4718	16.4644	NA	31.6518	0.507	M	chrX	2404876747	129477619	9554449	3784356	3339058	375718	NA	226794	NA	NA	118056	3643	0.0015736	NA	NA	0.0013885	NA	0.0009118	NA	0.0001562	2.81e-05	0.0021753	Sapajus_apella_ssp1	0	TRUE	0.0015846	0.001767	0.0021115	0.9885	0.9887	0.9887	0.7747	-1	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	57.6502	58.6166	640402242	631468775	606116622	0.986
PD_0380	PD_0380	PLA	Cebidae	Sapajus	apella	ssp	Sapajus_apella_ssp	S.apella_ssp	Sapajus_apella_ssp	Sapajus_apella	M	2452389081	144444752	132260112	0	NA	NA	69127419245	1895584873	NA	2423977895	130874637	NA	0.9884	0.9895	NA	0.9885	NA	0.9869	1.0016	0.9	0.9	TRUE	28.5182	14.484	NA	27.7993	0.5079	M	chrX	2404876747	129477619	9703995	3393956	3507082	448548	NA	226556	NA	NA	116234	5703	0.0014113	NA	NA	0.0014583	NA	0.0008977	NA	0.0001865	4.4e-05	0.002164	Sapajus_apella_ssp1	0	TRUE	0.0015846	0.001767	0.0021115	0.9885	0.9887	0.9887	0.7533	-1.5	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	57.591	58.5718	568809550	559909774	534733528	0.984
SAMN02388245	SAMN02388245	APE	Hylobatidae	Symphalangus	syndactylus	ssp	Symphalangus_syndactylus_ssp	S.syndactylus_ssp	Symphalangus_syndactylus_ssp	Symphalangus_syndactylus	F	3067375449	0	165573898	0	29938335	0	68321330682	3543944315	188687063	3046267668	164622941	11551553	0.9931	0.9943	0.3858	0.9876	0.3881	0.9997	0.9879	0.9	0.9	TRUE	22.4279	21.5276	16.3343	22.36	0.9599	F	chrX	2546755049	136132563	6856927	3264539	2168782	821760	181432	NA	132088	60708	NA	24934	0.0012818	0.0009703	0.7569491	0.0008516	0.0004459	NA	0.523667	0.0003227	0.0001832	0.0014925	Symphalangus_syndactylus_ssp1	0	TRUE	0.00132	0.0015086	0.0015835	0.9934	0.9956	0.9982	-0.0612	-0.5236	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	49.0669	49.0669	729630540	722249465	714037760	0.99
SAMN02850872	SAMN02850872	APE	Hylobatidae	Symphalangus	syndactylus	ssp	Symphalangus_syndactylus_ssp	S.syndactylus_ssp	Symphalangus_syndactylus_ssp	Symphalangus_syndactylus	M	3067375449	0	165573898	0	29938335	0	46191138166	1325071700	434376245	3039558630	163468896	27775407	0.9909	0.9873	0.9278	0.9902	0.9397	0.9997	0.9905	0.9	0.9	TRUE	15.1967	8.106	15.6389	14.8417	0.5334	M	chrX	2546755049	136132563	5432403	3560354	1548910	2570341	NA	214522	NA	NA	106866	77774	0.001398	NA	NA	0.0006082	NA	0.000785	NA	0.0010093	0.0005713	0.0013072	Symphalangus_syndactylus_ssp1	0	FALSE	0.00132	0.0015086	0.0015835	0.9934	0.9956	0.9982	-0.7645	-0.9843	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	49.6617	49.6617	487395778	481042302	474647264	0.987
SAMN23530523	SAMN23530523	APE	Hylobatidae	Symphalangus	syndactylus	ssp	Symphalangus_syndactylus_ssp	S.syndactylus_ssp	Symphalangus_syndactylus_ssp	Symphalangus_syndactylus	M	3067375449	0	165573898	0	29938335	0	187338224422	6036098574	2084618815	3047445160	164671264	28064172	0.9935	0.9945	0.9374	0.993	0.9425	0.9997	0.9933	0.9	0.9	TRUE	61.4739	36.6554	74.2804	60.3235	0.5963	M	chrX	2546755049	136132563	4138034	4056894	1854768	3062312	NA	256423	NA	NA	136888	5851	0.001593	NA	NA	0.0007283	NA	0.0010055	NA	0.0012024	4.3e-05	0.0015248	Symphalangus_syndactylus_ssp1	0	TRUE	0.00132	0.0015086	0.0015835	0.9934	0.9956	0.9982	0.0612	-0.4398	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	42.5878	42.5878	1566200738	1469218625	1306176214	0.938
SAMN29758779	SAMN29758779	APE	Hylobatidae	Symphalangus	syndactylus	ssp	Symphalangus_syndactylus_ssp	S.syndactylus_ssp	Symphalangus_syndactylus_ssp	Symphalangus_syndactylus	F	3067375449	0	165573898	0	29938335	0	124822986640	6468304938	572143719	3060239647	165413286	12501715	0.9977	0.999	0.4176	0.9924	0.418	0.9997	0.9927	0.9	0.9	TRUE	40.7886	39.1039	45.7652	40.7218	0.9587	F	chrX	2546755049	136132563	5769912	5171730	1895469	274897	143896	NA	183976	62531	NA	8759	0.0020307	0.0013514	0.6655037	0.0007443	0.0004593	NA	0.6171686	0.0001079	6.43e-05	0.0017596	Symphalangus_syndactylus_ssp1	0	TRUE	0.00132	0.0015086	0.0015835	0.9934	0.9956	0.9982	0.9525	0.4398	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	47.7917	47.7917	1131610584	1056410773	677448328	0.934
SAMN30216103	SAMN30216103	APE	Hylobatidae	Symphalangus	syndactylus	ssp	Symphalangus_syndactylus_ssp	S.syndactylus_ssp	Symphalangus_syndactylus_ssp	Symphalangus_syndactylus	M	3067375449	0	165573898	0	29938335	0	488025630028	14856550393	3777801931	3066261785	165555518	29937537	0.9996	0.9999	1	0.9997	1.0001	0.9997	1	0.9	0.9	TRUE	159.1598	89.7376	126.1895	155.3336	0.5638	M	chrX	2546755049	136132563	8919202	4087203	12	105591	NA	397953	NA	NA	1184	25	0.0016049	NA	NA	0	NA	8.7e-06	NA	4.15e-05	2e-07	0.0008024	Symphalangus_syndactylus_ssp1	0	TRUE	0.00132	0.0015086	0.0015835	0.9934	0.9956	0.9982	-2.6801	0.8377	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	49.3378	49.3378	3978587752	3622955340	2629640282	0.911
PD_0067	PD_0067	OWM	Cercopithecidae	Theropithecus	gelada	ssp	Theropithecus_gelada_ssp	T.gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada	M	2673312999	62861207	153451626	0	NA	NA	94346296811	2754064173	NA	2628604965	146543803	NA	0.9833	0.955	NA	0.9817	NA	0.9837	0.998	0.9	0.9	TRUE	35.8922	18.7935	NA	34.9892	0.5236	M	chrX	2563902729	142932586	7524223	1206474	2892015	601398	NA	314243	NA	NA	136371	17638	0.0004706	NA	NA	0.001128	NA	0.0009541	NA	0.0002346	0.0001234	0.0013633	Theropithecus_gelada_ssp1	0	TRUE	0.0006762	0.0007212	0.0013627	0.9834	0.9842	0.9844	0.9353	-0.9	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	56.7906	57.5081	731015356	721935178	696876928	0.988
SAMEA115292505	SAMEA115292505	OWM	Cercopithecidae	Theropithecus	gelada	ssp	Theropithecus_gelada_ssp	T.gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada	Unknown	2673312999	62861207	153451626	0	NA	NA	27175135472	794909012	NA	2625103123	145339029	NA	0.982	0.9471	NA	0.9801	NA	0.9837	0.9963	0.9	0.9	TRUE	10.352	5.4693	NA	10.0959	0.5283	M	chrX	2563902729	142932586	3444425	215143	1850250	6714292	NA	186683	NA	NA	94679	186890	8.39e-05	NA	NA	0.0007217	NA	0.0006624	NA	0.0026188	0.0013075	0.0007636	Theropithecus_gelada_ssp1	0	FALSE	0.0006762	0.0007212	0.0013627	0.9834	0.9842	0.9844	0.0618	-2.2	NA	FALSE	TRUE	warn	ok	ok	ok	warn	NA	NA	warn	NA	NA	SAMEA115292506	TRUE	NA	NA	NA	NA	56.9034	57.6404	204946464	201751410	192635602	0.984
SAMEA115292506	SAMEA115292506	OWM	Cercopithecidae	Theropithecus	gelada	ssp	Theropithecus_gelada_ssp	T.gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada	Unknown	2673312999	62861207	153451626	0	NA	NA	78303801906	2295228394	NA	2627734695	146482642	NA	0.983	0.9546	NA	0.9814	NA	0.9837	0.9977	0.9	0.9	TRUE	29.799	15.6689	NA	29.0529	0.5258	M	chrX	2563902729	142932586	7702744	278960	3614641	627765	NA	293662	NA	NA	156736	17854	0.0001088	NA	NA	0.0014098	NA	0.0010966	NA	0.0002448	0.0001249	0.0014642	Theropithecus_gelada_ssp1	0	TRUE	0.0006762	0.0007212	0.0013627	0.9834	0.9842	0.9844	1.0824	-1.2	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	SAMEA115292505	FALSE	NA	NA	NA	NA	56.8069	57.5407	600490744	592156114	559638414	0.986
SAMEA115292507	SAMEA115292507	OWM	Cercopithecidae	Theropithecus	gelada	ssp	Theropithecus_gelada_ssp	T.gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada	Unknown	2673312999	62861207	153451626	0	NA	NA	81067925156	2347702326	NA	2629123752	146554507	NA	0.9835	0.9551	NA	0.9819	NA	0.9837	0.9982	0.9	0.9	TRUE	30.8346	16.0193	NA	30.0523	0.5195	M	chrX	2563902729	142932586	7460688	1288432	2849687	625303	NA	313328	NA	NA	136971	17953	0.0005025	NA	NA	0.0011115	NA	0.0009583	NA	0.0002439	0.0001256	0.0013627	Theropithecus_gelada_ssp1	0	TRUE	0.0006762	0.0007212	0.0013627	0.9834	0.9842	0.9844	0.9345	-0.7	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	NA	NA	NA	NA	NA	NA	56.9143	57.6395	613565986	606881573	577693060	0.989
SAMN09197221	SAMN09197221	OWM	Cercopithecidae	Theropithecus	gelada	ssp	Theropithecus_gelada_ssp	T.gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada	F	2673312999	62861207	153451626	0	NA	NA	180087913347	10050681937	NA	2633275174	146821791	NA	0.985	0.9568	NA	0.9835	NA	0.9837	0.9998	0.9	0.9	TRUE	68.3893	68.455	NA	68.3928	1.001	F	chrX	2563902729	142932586	6907535	1887247	2842	3426486	280814	NA	44454	153	NA	142831	0.0007361	0.000311	0.422525	1.1e-06	1.1e-06	NA	0.9656898	0.0013364	0.0009993	0.0003692	Theropithecus_gelada_ssp1	0	TRUE	0.0006762	0.0007212	0.0013627	0.9834	0.9842	0.9844	-0.5128	0.8	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	SAMN20949877;SAMN20949878;SAMN20949904;SAMN20949906;SAMN20949911	TRUE	NA	NA	NA	NA	55.4046	56.1472	1973044694	1844221041	1365967776	0.935
SAMN20949847	SAMN20949847	OWM	Cercopithecidae	Theropithecus	gelada	ssp	Theropithecus_gelada_ssp	T.gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada	Unknown	2673312999	62861207	153451626	0	NA	NA	23859889036	690984488	NA	2624469614	143784668	NA	0.9817	0.937	NA	0.9793	NA	0.9837	0.9955	0.9	0.9	TRUE	9.0913	4.8057	NA	8.8687	0.5286	M	chrX	2563902729	142932586	2299100	643703	888478	8392829	NA	165030	NA	NA	60219	243003	0.0002511	NA	NA	0.0003465	NA	0.0004213	NA	0.0032735	0.0017001	0.0004721	Theropithecus_gelada_ssp1	0	FALSE	0.0006762	0.0007212	0.0013627	0.9834	0.9842	0.9844	-0.3629	-2.5	NA	FALSE	TRUE	warn	ok	ok	ok	warn	NA	NA	warn	NA	NA	SAMN20949852;SAMN20949855;SAMN20949856;SAMN20949860;SAMN20949862	TRUE	NA	NA	NA	NA	56.5513	57.2771	188415802	184762004	174889054	0.981
SAMN20949848	SAMN20949848	OWM	Cercopithecidae	Theropithecus	gelada	ssp	Theropithecus_gelada_ssp	T.gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada	Unknown	2673312999	62861207	153451626	0	NA	NA	25251293168	729656329	NA	2626840958	143876773	NA	0.9826	0.9376	NA	0.9802	NA	0.9837	0.9964	0.9	0.9	TRUE	9.6128	5.0714	NA	9.377	0.5276	M	chrX	2563902729	142932586	2551800	1370257	890405	7411648	NA	173135	NA	NA	69249	225868	0.0005344	NA	NA	0.0003473	NA	0.0004845	NA	0.0028908	0.0015802	0.0006145	Theropithecus_gelada_ssp1	0	FALSE	0.0006762	0.0007212	0.0013627	0.9834	0.9842	0.9844	-0.1554	-1.6	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	SAMN20949852;SAMN20949853;SAMN20949862	FALSE	NA	NA	NA	NA	56.5118	57.2316	199794116	195941747	186402622	0.981
SAMN20949849	SAMN20949849	OWM	Cercopithecidae	Theropithecus	gelada	ssp	Theropithecus_gelada_ssp	T.gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada	Unknown	2673312999	62861207	153451626	0	NA	NA	19547517543	555087647	NA	2617139893	138941889	NA	0.979	0.9054	NA	0.975	NA	0.9837	0.9912	0.9	0.9	TRUE	7.469	3.9951	NA	7.2939	0.5349	M	chrX	2563902729	142932586	1395928	542725	547276	9738181	NA	117714	NA	NA	45059	305479	0.0002117	NA	NA	0.0002135	NA	0.0003152	NA	0.0037982	0.0021372	0.0003193	Theropithecus_gelada_ssp1	0	FALSE	0.0006762	0.0007212	0.0013627	0.9834	0.9842	0.9844	-0.5855	-5.2	NA	FALSE	TRUE	warn	ok	ok	ok	warn	NA	NA	warn	NA	NA	SAMN20949850;SAMN20949851;SAMN20949853;SAMN20949860;SAMN20949862	TRUE	NA	NA	NA	NA	56.3125	57.0351	156542396	152512277	144342410	0.974
SAMN20949850	SAMN20949850	OWM	Cercopithecidae	Theropithecus	gelada	ssp	Theropithecus_gelada_ssp	T.gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada	Unknown	2673312999	62861207	153451626	0	NA	NA	27292215819	1477246230	NA	2625893134	146448230	NA	0.9823	0.9544	NA	0.9807	NA	0.9837	0.997	0.9	0.9	TRUE	10.3935	10.0872	NA	10.3773	0.9705	F	chrX	2563902729	142932586	3248433	841835	1285589	6848253	124055	NA	16426	44179	NA	283592	0.0003283	0.0001149	0.3500057	0.0005014	0.0003091	NA	0.6164304	0.002671	0.0019841	0.0006656	Theropithecus_gelada_ssp1	0	FALSE	0.0006762	0.0007212	0.0013627	0.9834	0.9842	0.9844	-0.081	-1.9	NA	FALSE	TRUE	ok	ok	ok	ok	ok	NA	NA	ok	NA	NA	SAMN20949849;SAMN20949851;SAMN20949852;SAMN20949853;SAMN20949860;SAMN20949862	FALSE	NA	NA	NA	NA	56.7219	57.449	218609438	214856990	206262074	0.983
SAMN20949851	SAMN20949851	OWM	Cercopithecidae	Theropithecus	gelada	ssp	Theropithecus_gelada_ssp	T.gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada	Unknown	2673312999	62861207	153451626	0	NA	NA	23749790114	1286698911	NA	2624826088	146431625	NA	0.9819	0.9543	NA	0.9804	NA	0.9837	0.9966	0.9	0.9	TRUE	9.0481	8.787	NA	9.0343	0.9711	F	chrX	2563902729	142932586	2297416	712745	867704	8346245	82779	NA	16153	28796	NA	340524	0.000278	0.000113	0.4065269	0.0003384	0.0002015	NA	0.5952931	0.0032553	0.0023824	0.0004774	Theropithecus_gelada_ssp1	0	FALSE	0.0006762	0.0007212	0.0013627	0.9834	0.9842	0.9844	-0.3551	-2.3	NA	FALSE	TRUE	warn	ok	ok	ok	warn	NA	NA	warn	NA	NA	SAMN20949849;SAMN20949850;SAMN20949852;SAMN20949853;SAMN20949860;SAMN20949862	TRUE	NA	NA	NA	NA	56.4093	57.1347	195040638	190800300	180677928	0.978
SAMN20949852	SAMN20949852	OWM	Cercopithecidae	Theropithecus	gelada	ssp	Theropithecus_gelada_ssp	T.gelada_ssp	Theropithecus_gelada_ssp	Theropithecus_gelada	Unknown	2673312999	62861207	153451626	0	NA	NA	16360081556	910651989	NA	2608146871	145557061	NA	0.9756	0.9486	NA	0.9742	NA	0.9837	0.9903	0.9	0.9	TRUE	6.2727	6.2563	NA	6.2718	0.9974	F	chrX	2563902729	142932586	698235	444615	257643	10823617	26060	NA	11101	9218	NA	421873	0.0001734	7.77e-05	0.4478662	0.0001005	6.45e-05	NA	0.6417837	0.0042215	0.0029516	0.0001872	Theropithecus_gelada_ssp1	0	FALSE	0.0006762	0.0007212	0.0013627	0.9834	0.9842	0.9844	-0.7779	-8.6	NA	FALSE	TRUE	warn	ok	ok	ok	warn	NA	NA	warn	NA	NA	SAMN20949847;SAMN20949848;SAMN20949850;SAMN20949851;SAMN20949855;SAMN20949857;SAMN20949860;SAMN20949861	TRUE	NA	NA	NA	NA	56.5218	57.2436	132814420	130727326	124391230	0.984
