,Sample,BIOSAMPLE_ID,Species,Chrom_Type,Genetic_sex,family,Het_Count,Callable_Length,Genus,Het_per_bp
1057,SAMEA104361532,SAMEA104361532,Pongo_abelii_ssp,X,F,Hominidae,5426271,3966734754,Pongo,0.001367943998405294
1542,SAMN01920544,SAMN01920544,Pongo_abelii_ssp,A,F,Hominidae,174712329,71082831042,Pongo,0.0024578695929649945
1056,SAMEA104361532,SAMEA104361532,Pongo_abelii_ssp,A,F,Hominidae,148519089,71082831042,Pongo,0.0020893806116451105
1054,SAMEA104361531,SAMEA104361531,Pongo_abelii_ssp,A,F,Hominidae,152009325,71082831042,Pongo,0.002138481582285092
1053,SAMEA104361530,SAMEA104361530,Pongo_abelii_ssp,X,F,Hominidae,6569748,3966734754,Pongo,0.0016562105629510915
1051,SAMEA104361529,SAMEA104361529,Pongo_abelii_ssp,X,F,Hominidae,5888079,3966734754,Pongo,0.0014843641849414165
1050,SAMEA104361529,SAMEA104361529,Pongo_abelii_ssp,A,F,Hominidae,158456061,71082831042,Pongo,0.002229174874962066
1049,SAMEA104361528,SAMEA104361528,Pongo_abelii_ssp,X,F,Hominidae,4324185,3966734754,Pongo,0.0010901119606345124
1048,SAMEA104361528,SAMEA104361528,Pongo_abelii_ssp,A,F,Hominidae,114445575,71082831042,Pongo,0.0016100311892808363
1047,SAMEA104361527,SAMEA104361527,Pongo_abelii_ssp,A,M,Hominidae,148000851,71082831042,Pongo,0.002082089990374078
1055,SAMEA104361531,SAMEA104361531,Pongo_abelii_ssp,X,F,Hominidae,5186160,3966734754,Pongo,0.001307412852540833
1541,SAMN01920543,SAMN01920543,Pongo_abelii_ssp,X,F,Hominidae,6460452,3966734754,Pongo,0.001628657422451897
1811,SAMN06275555,SAMN06275555,Pongo_abelii_ssp,X,F,Hominidae,6012927,3966734754,Pongo,0.0015158379304128285
1251,SAMEA2058385,SAMEA2058385,Pongo_abelii_ssp,X,F,Hominidae,5419197,3966734754,Pongo,0.0013661606676714034
1539,SAMN01920542,SAMN01920542,Pongo_abelii_ssp,X,F,Hominidae,6225174,3966734754,Pongo,0.0015693446590353997
1540,SAMN01920543,SAMN01920543,Pongo_abelii_ssp,A,F,Hominidae,177899949,71082831042,Pongo,0.002502713333053463
1538,SAMN01920542,SAMN01920542,Pongo_abelii_ssp,A,F,Hominidae,180665586,71082831042,Pongo,0.002541620576328086
1381,SAMEA5204231,SAMEA5204231,Pongo_abelii_ssp,A,M,Hominidae,186300297,71082831042,Pongo,0.00262089022439079
1380,SAMEA5204230,SAMEA5204230,Pongo_abelii_ssp,A,M,Hominidae,192525660,71082831042,Pongo,0.0027084692207355147
1244,SAMEA2058381,SAMEA2058381,Pongo_abelii_ssp,A,F,Hominidae,171350100,71082831042,Pongo,0.0024105694369257196
1245,SAMEA2058381,SAMEA2058381,Pongo_abelii_ssp,X,F,Hominidae,6463827,3966734754,Pongo,0.0016295082481837151
1246,SAMEA2058382,SAMEA2058382,Pongo_abelii_ssp,A,F,Hominidae,177490683,71082831042,Pongo,0.0024969557402001598
1250,SAMEA2058385,SAMEA2058385,Pongo_abelii_ssp,A,F,Hominidae,169674399,71082831042,Pongo,0.002386995516536844
1249,SAMEA2058384,SAMEA2058384,Pongo_abelii_ssp,A,M,Hominidae,194075001,71082831042,Pongo,0.002730265496675686
1248,SAMEA2058383,SAMEA2058383,Pongo_abelii_ssp,A,M,Hominidae,184372659,71082831042,Pongo,0.0025937720304226707
1247,SAMEA2058382,SAMEA2058382,Pongo_abelii_ssp,X,F,Hominidae,6234570,3966734754,Pongo,0.001571713357872781
1072,SAMEA104361542,SAMEA104361542,Pongo_pygmaeus_ssp,A,M,Hominidae,108751708,69501851796,Pongo,0.0015647310854278408
1059,SAMEA104361533,SAMEA104361533,Pongo_pygmaeus_ssp,X,F,Hominidae,2142868,3801103488,Pongo,0.0005637489236388819
1058,SAMEA104361533,SAMEA104361533,Pongo_pygmaeus_ssp,A,F,Hominidae,112260772,69501851796,Pongo,0.0016152198696734708
1989,SAMN10521809,SAMN10521809,Pongo_pygmaeus_ssp,A,M,Hominidae,129527164,69501851796,Pongo,0.001863650545314745
1411,SAMN00007164,SAMN00007164,Pongo_pygmaeus_ssp,X,F,Hominidae,1840254,3801103488,Pongo,0.00048413677917732084
1410,SAMN00007164,SAMN00007164,Pongo_pygmaeus_ssp,A,F,Hominidae,93728466,69501851796,Pongo,0.0013485750894107011
2034,SAMN12714422,SAMN12714422,Pongo_pygmaeus_ssp,A,F,Hominidae,113488180,69501851796,Pongo,0.001632879945891334
2035,SAMN12714422,SAMN12714422,Pongo_pygmaeus_ssp,X,F,Hominidae,1946854,3801103488,Pongo,0.0005121812668732054
2036,SAMN12714423,SAMN12714423,Pongo_pygmaeus_ssp,A,M,Hominidae,128074726,69501851796,Pongo,0.0018427527136387898
1071,SAMEA104361541,SAMEA104361541,Pongo_pygmaeus_ssp,X,F,Hominidae,2104518,3801103488,Pongo,0.0005536597481873137
1070,SAMEA104361541,SAMEA104361541,Pongo_pygmaeus_ssp,A,F,Hominidae,119518802,69501851796,Pongo,0.001719649173532936
1060,SAMEA104361534,SAMEA104361534,Pongo_pygmaeus_ssp,A,M,Hominidae,110324526,69501851796,Pongo,0.0015873609572853056
1068,SAMEA104361540,SAMEA104361540,Pongo_pygmaeus_ssp,A,F,Hominidae,105775878,69501851796,Pongo,0.0015219145284138696
377,PD_0262,SAMEA112483015,Pongo_pygmaeus_ssp,A,F,Hominidae,114899746,69501851796,Pongo,0.0016531897069052303
1066,SAMEA104361538,SAMEA104361538,Pongo_pygmaeus_ssp,A,M,Hominidae,110153342,69501851796,Pongo,0.0015848979437744937
378,PD_0262,SAMEA112483015,Pongo_pygmaeus_ssp,X,F,Hominidae,1960712,3801103488,Pongo,0.0005158270502736704
1067,SAMEA104361539,SAMEA104361539,Pongo_pygmaeus_ssp,A,M,Hominidae,69285112,69501851796,Pongo,0.000996881524874529
1547,SAMN01920547,SAMN01920547,Pongo_pygmaeus_ssp,A,F,Hominidae,112628672,69501851796,Pongo,0.0016205132538135057
1069,SAMEA104361540,SAMEA104361540,Pongo_pygmaeus_ssp,X,F,Hominidae,1622036,3801103488,Pongo,0.00042672766082816
1064,SAMEA104361537,SAMEA104361537,Pongo_pygmaeus_ssp,A,F,Hominidae,114786828,69501851796,Pongo,0.0016515650307695293
1548,SAMN01920547,SAMN01920547,Pongo_pygmaeus_ssp,X,F,Hominidae,2423382,3801103488,Pongo,0.0006375469669927597
1549,SAMN01920548,SAMN01920548,Pongo_pygmaeus_ssp,A,F,Hominidae,120288584,69501851796,Pongo,0.001730724878425799
1550,SAMN01920548,SAMN01920548,Pongo_pygmaeus_ssp,X,F,Hominidae,2386176,3801103488,Pongo,0.000627758756775001
1065,SAMEA104361537,SAMEA104361537,Pongo_pygmaeus_ssp,X,F,Hominidae,2174068,3801103488,Pongo,0.0005719570663791409
1552,SAMN01920549,SAMN01920549,Pongo_pygmaeus_ssp,X,F,Hominidae,2030886,3801103488,Pongo,0.0005342885313203027
1061,SAMEA104361535,SAMEA104361535,Pongo_pygmaeus_ssp,A,F,Hominidae,115073426,69501851796,Pongo,0.001655688633128229
1551,SAMN01920549,SAMN01920549,Pongo_pygmaeus_ssp,A,F,Hominidae,108171934,69501851796,Pongo,0.0015563892357501985
1063,SAMEA104361536,SAMEA104361536,Pongo_pygmaeus_ssp,A,M,Hominidae,119559518,69501851796,Pongo,0.0017202349996504832
1555,SAMN01920551,SAMN01920551,Pongo_pygmaeus_ssp,A,M,Hominidae,112215558,69501851796,Pongo,0.0016145693258558368
1062,SAMEA104361535,SAMEA104361535,Pongo_pygmaeus_ssp,X,F,Hominidae,1588652,3801103488,Pongo,0.000417944948096083
1553,SAMN01920550,SAMN01920550,Pongo_pygmaeus_ssp,A,F,Hominidae,117108940,69501851796,Pongo,0.0016849758240073238
1554,SAMN01920550,SAMN01920550,Pongo_pygmaeus_ssp,X,F,Hominidae,2084368,3801103488,Pongo,0.0005483586560008966
1073,SAMEA104361543,SAMEA104361543,Pongo_tapanuliensis_ssp,A,M,Hominidae,4512562,2072365320,Pongo,0.002177493493280422
631,PD_0527,SAMEA112483056,Hoolock_hoolock_ssp,X,F,Hylobatidae,266387,1516039063,Hoolock,0.0001757124908594786
644,PD_0537,SAMEA112483066,Hoolock_hoolock_ssp,A,M,Hylobatidae,15306181,27923699815,Hoolock,0.0005481430147654665
635,PD_0530,SAMEA112483059,Hoolock_hoolock_ssp,A,F,Hylobatidae,16202021,27923699815,Hoolock,0.000580224723347607
634,PD_0529,SAMEA112483058,Hoolock_hoolock_ssp,A,M,Hylobatidae,17206244,27923699815,Hoolock,0.0006161878301942346
626,PD_0525,SAMEA112483054,Hoolock_hoolock_ssp,A,F,Hylobatidae,21857418,27923699815,Hoolock,0.0007827550842048041
625,PD_0524,SAMEA112483053,Hoolock_hoolock_ssp,A,M,Hylobatidae,18385246,27923699815,Hoolock,0.0006584101004453517
627,PD_0525,SAMEA112483054,Hoolock_hoolock_ssp,X,F,Hylobatidae,524953,1516039063,Hoolock,0.00034626614367125975
624,PD_0523,SAMEA112483052,Hoolock_hoolock_ssp,X,F,Hylobatidae,572935,1516039063,Hoolock,0.0003779157239301294
622,PD_0522,SAMEA112483051,Hoolock_hoolock_ssp,X,F,Hylobatidae,509498,1516039063,Hoolock,0.0003360718153210278
621,PD_0522,SAMEA112483051,Hoolock_hoolock_ssp,A,F,Hylobatidae,18525485,27923699815,Hoolock,0.0006634323217458639
620,PD_0521,SAMEA112483050,Hoolock_hoolock_ssp,A,M,Hylobatidae,18049933,27923699815,Hoolock,0.0006464019137716118
619,PD_0520,SAMEA112483049,Hoolock_hoolock_ssp,X,F,Hylobatidae,318879,1516039063,Hoolock,0.00021033692850168994
633,PD_0528,SAMEA112483057,Hoolock_hoolock_ssp,X,F,Hylobatidae,617012,1516039063,Hoolock,0.000406989513040008
618,PD_0520,SAMEA112483049,Hoolock_hoolock_ssp,A,F,Hylobatidae,11091333,27923699815,Hoolock,0.0003972014121868614
632,PD_0528,SAMEA112483057,Hoolock_hoolock_ssp,A,F,Hylobatidae,18270362,27923699815,Hoolock,0.0006542958891925045
623,PD_0523,SAMEA112483052,Hoolock_hoolock_ssp,A,F,Hylobatidae,18271033,27923699815,Hoolock,0.0006543199189594927
630,PD_0527,SAMEA112483056,Hoolock_hoolock_ssp,A,F,Hylobatidae,16249805,27923699815,Hoolock,0.0005819359579016445
636,PD_0530,SAMEA112483059,Hoolock_hoolock_ssp,X,F,Hylobatidae,508398,1516039063,Hoolock,0.000335346240349481
2423,SAMN43386187,SAMN43386187,Hoolock_leuconedys_ssp,A,F,Hylobatidae,6174472,10181420316,Hoolock,0.0006064450546547891
2357,SAMN23530507,SAMN23530507,Hoolock_leuconedys_ssp,A,M,Hylobatidae,9653844,10181420316,Hoolock,0.0009481824441359209
2424,SAMN43386187,SAMN43386187,Hoolock_leuconedys_ssp,X,F,Hylobatidae,130416,553591572,Hoolock,0.0002355816211739582
57,PD_0036,SAMEA112482829,Hylobates_abbotti_ssp,A,M,Hylobatidae,7688300,2335126726,Hylobates,0.003292455143610052
76,PD_0050,SAMEA112482843,Hylobates_agilis_ssp,A,F,Hylobatidae,12520458,4689315630,Hylobates,0.0026699968583688617
2309,SAMN21582240,SAMN21582240,Hylobates_agilis_ssp,A,F,Hylobatidae,8509758,4689315630,Hylobates,0.00181471213956225
77,PD_0050,SAMEA112482843,Hylobates_agilis_ssp,X,F,Hylobatidae,479782,253700504,Hylobates,0.0018911353837909601
2310,SAMN21582240,SAMN21582240,Hylobates_agilis_ssp,X,F,Hylobatidae,308854,253700504,Hylobates,0.0012173960836908704
56,PD_0035,SAMEA112482828,Hylobates_klossii_ssp,A,M,Hylobatidae,3132979,2343983498,Hylobates,0.0013366045463516314
2318,SAMN21971401,SAMN21971401,Hylobates_lar_ssp,A,M,Hylobatidae,22049736,9322059688,Hylobates,0.0023653287726084766
2317,SAMN21971400,SAMN21971400,Hylobates_lar_ssp,X,F,Hylobatidae,679224,516987228,Hylobates,0.0013138119535904666
136,PD_0098,SAMEA112482873,Hylobates_lar_ssp,A,M,Hylobatidae,26869312,9322059688,Hylobates,0.0028823364041090658
2315,SAMN21971399,SAMN21971399,Hylobates_lar_ssp,A,M,Hylobatidae,22414788,9322059688,Hylobates,0.002404488787907448
2316,SAMN21971400,SAMN21971400,Hylobates_lar_ssp,A,F,Hylobatidae,22242936,9322059688,Hylobates,0.002386053806181122
1558,SAMN02388241,SAMN02388241,Hylobates_moloch_ssp,A,M,Hylobatidae,19991835,11433710325,Hylobates,0.001748499343759612
2037,SAMN12851060,SAMN12851060,Hylobates_moloch_ssp,A,M,Hylobatidae,23100415,11433710325,Hylobates,0.002020377842658
1599,SAMN02850873,SAMN02850873,Hylobates_moloch_ssp,A,M,Hylobatidae,11001775,11433710325,Hylobates,0.0009622226457796848
1600,SAMN02850874,SAMN02850874,Hylobates_moloch_ssp,A,F,Hylobatidae,12572310,11433710325,Hylobates,0.0010995826938618896
1601,SAMN02850874,SAMN02850874,Hylobates_moloch_ssp,X,F,Hylobatidae,459470,627909315,Hylobates,0.0007317457935784883
75,PD_0049,SAMEA112482842,Hylobates_muelleri_ssp,A,M,Hylobatidae,6589274,2330744782,Hylobates,0.002827110909305899
2377,SAMN24909950,SAMN24909950,Hylobates_pileatus_ssp,A,F,Hylobatidae,7630780,9608978108,Hylobates,0.0007941302305233642
1602,SAMN02850875,SAMN02850875,Hylobates_pileatus_ssp,A,M,Hylobatidae,7595608,9608978108,Hylobates,0.0007904699037326602
2378,SAMN24909950,SAMN24909950,Hylobates_pileatus_ssp,X,F,Hylobatidae,347472,533950080,Hylobates,0.0006507574640685511
2358,SAMN23530508,SAMN23530508,Hylobates_pileatus_ssp,A,M,Hylobatidae,9251092,9608978108,Hylobates,0.0009627550293093039
226,PD_0164,SAMEA112482922,Nomascus_annamensis_ssp,A,M,Hylobatidae,5480564,2467324377,Nomascus,0.0022212579955391896
58,PD_0037,SAMEA112482830,Nomascus_concolor_ssp,A,M,Hylobatidae,4106934,2382241573,Nomascus,0.0017239788132939278
78,PD_0051,SAMEA112482844,Nomascus_gabriellae_ssp,A,F,Hylobatidae,3981017,2478543492,Nomascus,0.0016061921095391453
79,PD_0051,SAMEA112482844,Nomascus_gabriellae_ssp,X,F,Hylobatidae,118502,132874146,Nomascus,0.0008918363998365792
1597,SAMN02850871,SAMN02850871,Nomascus_leucogenys_ssp,X,F,Hylobatidae,831960,674347794,Nomascus,0.0012337253971946708
1596,SAMN02850871,SAMN02850871,Nomascus_leucogenys_ssp,A,F,Hylobatidae,23327064,12423971550,Nomascus,0.0018775851108577273
1407,SAMEA6372653,SAMEA6372653,Nomascus_leucogenys_ssp,A,M,Hylobatidae,26650314,12423971550,Nomascus,0.0021450720401883084
1559,SAMN02388244,SAMN02388244,Nomascus_leucogenys_ssp,A,M,Hylobatidae,27456528,12423971550,Nomascus,0.002209963850086247
137,PD_0099,SAMEA112482874,Nomascus_siki_ssp,A,F,Hylobatidae,4912564,2478403381,Nomascus,0.0019821486839716345
138,PD_0099,SAMEA112482874,Nomascus_siki_ssp,X,F,Hylobatidae,163561,132588416,Nomascus,0.0012335994722193528
2395,SAMN30216103,SAMN30216103,Symphalangus_syndactylus_ssp,A,M,Hylobatidae,28639051,17835378988,Symphalangus,0.001605743899205558
1560,SAMN02388245,SAMN02388245,Symphalangus_syndactylus_ssp,A,F,Hylobatidae,22862301,17835378988,Symphalangus,0.0012818511462740552
1561,SAMN02388245,SAMN02388245,Symphalangus_syndactylus_ssp,X,F,Hylobatidae,924840,952944328,Symphalangus,0.0009705079014857204
1598,SAMN02850872,SAMN02850872,Symphalangus_syndactylus_ssp,A,M,Hylobatidae,24932838,17835378988,Symphalangus,0.0013979427079612557
2391,SAMN29758779,SAMN29758779,Symphalangus_syndactylus_ssp,A,F,Hylobatidae,36224713,17835378988,Symphalangus,0.002031059335737845
2369,SAMN23530523,SAMN23530523,Symphalangus_syndactylus_ssp,A,M,Hylobatidae,28415716,17835378988,Symphalangus,0.0015932218776578094
2392,SAMN29758779,SAMN29758779,Symphalangus_syndactylus_ssp,X,F,Hylobatidae,1288448,952944328,Symphalangus,0.0013520705902139542
203,PD_0146,SAMEA112482904,Avahi_laniger_ssp,A,M,Indriidae,14977212,3253356338,Avahi,0.004603618676829983
1162,SAMEA116330131,SAMEA116330131,Avahi_laniger_ssp,X,F,Indriidae,477680,178922572,Avahi,0.00266975817897364
1161,SAMEA116330131,SAMEA116330131,Avahi_laniger_ssp,A,F,Indriidae,15042858,3253356338,Avahi,0.004623796607920175
1163,SAMEA116330132,SAMEA116330132,Avahi_occidentalis_ssp,A,M,Indriidae,3677605,1612864908,Avahi,0.0022801692700725558
1164,SAMEA116330133,SAMEA116330133,Avahi_peyrierasi_ssp,A,M,Indriidae,9582124,3143815380,Avahi,0.0030479283424079437
205,PD_0147,SAMEA112482905,Avahi_peyrierasi_ssp,X,F,Indriidae,295386,165334234,Avahi,0.0017865991383248553
204,PD_0147,SAMEA112482905,Avahi_peyrierasi_ssp,A,F,Indriidae,9360842,3143815380,Avahi,0.002977541893697333
1194,SAMEA116330180,SAMEA116330180,Indri_indri_ssp,A,M,Indriidae,21772956,3173647590,Indri,0.006860546227188381
1661,SAMN03010329,SAMN03010329,Propithecus_coquereli_ssp,X,F,Indriidae,2876580,1007907280,Propithecus,0.0028540125238504083
1219,SAMEA116330198,SAMEA116330198,Propithecus_coquereli_ssp,A,M,Indriidae,98087060,18193428770,Propithecus,0.005391345481932486
1660,SAMN03010329,SAMN03010329,Propithecus_coquereli_ssp,A,F,Indriidae,96756890,18193428770,Propithecus,0.00531823282038771
1659,SAMN03010328,SAMN03010328,Propithecus_coquereli_ssp,A,M,Indriidae,98166250,18193428770,Propithecus,0.005395698152393953
1658,SAMN03010327,SAMN03010327,Propithecus_coquereli_ssp,A,M,Indriidae,97198180,18193428770,Propithecus,0.005342488281278494
1657,SAMN03010326,SAMN03010326,Propithecus_coquereli_ssp,X,F,Indriidae,2781890,1007907280,Propithecus,0.0027600653901418393
1656,SAMN03010326,SAMN03010326,Propithecus_coquereli_ssp,A,F,Indriidae,93941670,18193428770,Propithecus,0.005163494533526569
1654,SAMN03010324,SAMN03010324,Propithecus_coquereli_ssp,X,F,Indriidae,2292570,1007907280,Propithecus,0.0022745842256442477
1653,SAMN03010324,SAMN03010324,Propithecus_coquereli_ssp,A,F,Indriidae,94481660,18193428770,Propithecus,0.005193175030085327
1691,SAMN03121823,SAMN03121823,Propithecus_coquereli_ssp,A,F,Indriidae,90358940,18193428770,Propithecus,0.004966570135971132
1692,SAMN03121823,SAMN03121823,Propithecus_coquereli_ssp,X,F,Indriidae,2745940,1007907280,Propithecus,0.0027243974267156796
734,PD_0609,SAMEA112483138,Propithecus_coquereli_ssp,A,M,Indriidae,97982610,18193428770,Propithecus,0.005385604398087299
1665,SAMN03010332,SAMN03010332,Propithecus_diadema_ssp,X,F,Indriidae,1166634,696587059,Propithecus,0.0016747856350859942
1798,SAMN04625776,SAMN04625776,Propithecus_diadema_ssp,A,F,Indriidae,36994727,12524767542,Propithecus,0.0029537256380961583
1797,SAMN04625775,SAMN04625775,Propithecus_diadema_ssp,A,M,Indriidae,37641926,12524767542,Propithecus,0.0030053991719824927
1664,SAMN03010332,SAMN03010332,Propithecus_diadema_ssp,A,F,Indriidae,43645756,12524767542,Propithecus,0.0034847557732021976
1799,SAMN04625776,SAMN04625776,Propithecus_diadema_ssp,X,F,Indriidae,952147,696587059,Propithecus,0.001366874373702656
1666,SAMN03010333,SAMN03010333,Propithecus_diadema_ssp,A,M,Indriidae,44205077,12524767542,Propithecus,0.0035294129692838333
232,PD_0168,SAMEA112482926,Propithecus_diadema_ssp,X,F,Indriidae,1069950,696587059,Propithecus,0.001535988913626947
231,PD_0168,SAMEA112482926,Propithecus_diadema_ssp,A,F,Indriidae,44207429,12524767542,Propithecus,0.0035296007572002248
363,PD_0251,SAMEA112483004,Propithecus_diadema_ssp,A,M,Indriidae,47750318,12524767542,Propithecus,0.0038124713963653377
233,PD_0169,SAMEA112482927,Propithecus_edwardsi_ssp,A,F,Indriidae,3431000,1759009442,Propithecus,0.001950529609493705
234,PD_0169,SAMEA112482927,Propithecus_edwardsi_ssp,X,F,Indriidae,80120,98682234,Propithecus,0.0008118989280279164
364,PD_0252,SAMEA112483005,Propithecus_perrieri_ssp,A,M,Indriidae,9984138,3555716306,Propithecus,0.0028079118638212304
235,PD_0170,SAMEA112482928,Propithecus_perrieri_ssp,A,M,Indriidae,9976474,3555716306,Propithecus,0.0028057564612692697
1663,SAMN03010331,SAMN03010331,Propithecus_tattersalli_ssp,A,M,Indriidae,30113368,14574083976,Propithecus,0.0020662271501652833
1662,SAMN03010330,SAMN03010330,Propithecus_tattersalli_ssp,A,M,Indriidae,31399576,14574083976,Propithecus,0.0021544802439527264
237,PD_0171,SAMEA112482929,Propithecus_tattersalli_ssp,X,F,Indriidae,1007040,820858528,Propithecus,0.0012268131056074013
236,PD_0171,SAMEA112482929,Propithecus_tattersalli_ssp,A,F,Indriidae,27274488,14574083976,Propithecus,0.001871437549345434
238,PD_0172,SAMEA112482930,Propithecus_verreauxi_ssp,A,M,Indriidae,19751446,3664791524,Propithecus,0.005389514211286415
1655,SAMN03010325,SAMN03010325,Propithecus_verreauxi_ssp,A,M,Indriidae,11042512,3664791524,Propithecus,0.0030131351067815885
1166,SAMEA116330137,SAMEA116330137,Eulemur_albifrons_ssp,X,F,Lemuridae,296397,341009574,Eulemur,0.0008691750103180388
207,PD_0149,SAMEA112482907,Eulemur_albifrons_ssp,A,M,Lemuridae,31246770,5854264059,Eulemur,0.0053374377522249035
1165,SAMEA116330137,SAMEA116330137,Eulemur_albifrons_ssp,A,F,Lemuridae,9974958,5854264059,Eulemur,0.0017038790699345186
1167,SAMEA116330139,SAMEA116330139,Eulemur_cinereiceps_ssp,A,M,Lemuridae,2450388,1954332898,Eulemur,0.0012538232368229827
209,PD_0150,SAMEA112482908,Eulemur_collaris_ssp,X,F,Lemuridae,641669,829805340,Eulemur,0.000773276537362365
1168,SAMEA116330142,SAMEA116330142,Eulemur_collaris_ssp,A,F,Lemuridae,31966242,13765960810,Eulemur,0.002322122112739038
208,PD_0150,SAMEA112482908,Eulemur_collaris_ssp,A,F,Lemuridae,22636565,13765960810,Eulemur,0.0016443868548249921
2387,SAMN25565061,SAMN25565061,Eulemur_collaris_ssp,X,F,Lemuridae,733558,829805340,Eulemur,0.0008840121467523938
735,PD_0610,SAMEA112483139,Eulemur_collaris_ssp,A,M,Lemuridae,21729533,13765960810,Eulemur,0.0015784973747865842
358,PD_0247,SAMEA112483000,Eulemur_collaris_ssp,X,F,Lemuridae,513135,829805340,Eulemur,0.0006183799684875491
357,PD_0247,SAMEA112483000,Eulemur_collaris_ssp,A,F,Lemuridae,18936036,13765960810,Eulemur,0.0013755695124632568
1169,SAMEA116330142,SAMEA116330142,Eulemur_collaris_ssp,X,F,Lemuridae,1109479,829805340,Eulemur,0.0013370352617880236
2386,SAMN25565061,SAMN25565061,Eulemur_collaris_ssp,A,F,Lemuridae,19014856,13765960810,Eulemur,0.0013812952297660944
210,PD_0151,SAMEA112482909,Eulemur_coronatus_ssp,A,F,Lemuridae,26579874,11362192014,Eulemur,0.0023393262468412285
736,PD_0611,SAMEA112483140,Eulemur_coronatus_ssp,A,F,Lemuridae,23111562,11362192014,Eulemur,0.0020340759926889933
1170,SAMEA116330145,SAMEA116330145,Eulemur_coronatus_ssp,A,Unknown,Lemuridae,24214038,11362192014,Eulemur,0.002131106213498638
737,PD_0612,SAMEA112483141,Eulemur_flavifrons_ssp,A,F,Lemuridae,29993120,20075040930,Eulemur,0.0014940502539737537
211,PD_0152,SAMEA112482910,Eulemur_flavifrons_ssp,A,F,Lemuridae,35527080,20075040930,Eulemur,0.0017697139509642832
1171,SAMEA116330150,SAMEA116330150,Eulemur_flavifrons_ssp,A,Unknown,Lemuridae,33043070,20075040930,Eulemur,0.0016459777150750745
1785,SAMN03699688,SAMN03699688,Eulemur_flavifrons_ssp,A,F,Lemuridae,31807210,20075040930,Eulemur,0.001584415698623435
739,PD_0613,SAMEA112483142,Eulemur_fulvus_ssp,X,F,Lemuridae,950982,241055888,Eulemur,0.003945068539458368
738,PD_0613,SAMEA112483142,Eulemur_fulvus_ssp,A,F,Lemuridae,24390680,3931641224,Eulemur,0.006203689149231487
1786,SAMN03699689,SAMN03699689,Eulemur_macaco_ssp,A,F,Lemuridae,34582824,18029474892,Eulemur,0.0019181270784178533
1173,SAMEA116330153,SAMEA116330153,Eulemur_macaco_ssp,A,Unknown,Lemuridae,43242561,18029474892,Eulemur,0.0023984370736824675
1174,SAMEA116330154,SAMEA116330154,Eulemur_macaco_ssp,A,Unknown,Lemuridae,94512726,18029474892,Eulemur,0.0052421230549502575
740,PD_0614,SAMEA112483143,Eulemur_macaco_ssp,A,F,Lemuridae,34618221,18029474892,Eulemur,0.0019200903635502287
212,PD_0153,SAMEA112482911,Eulemur_macaco_ssp,A,F,Lemuridae,37754073,18029474892,Eulemur,0.0020940195555419175
1172,SAMEA116330152,SAMEA116330152,Eulemur_macaco_ssp,A,Unknown,Lemuridae,38540070,18029474892,Eulemur,0.002137614668805519
1175,SAMEA116330156,SAMEA116330156,Eulemur_mongoz_ssp,A,F,Lemuridae,15456700,13015971766,Eulemur,0.0011875179416396407
