ID	ID_PGDP	species_full	group	family	genus	species	subspecies	reference	genotyping_species	len_chrA	len_chrA_contigs_longer_than_1Mb	len_chrA_contigs_shorter_than_1Mb	len_chrX	len_chrX_contigs_longer_than_1Mb	len_chrX_contigs_shorter_than_1Mb	len_chrY	len_mtDNA	len_cov_chrA	len_cov_chrX	len_cov_chrY	len_cov_mtDNA	total_seq_chrA	total_seq_chrX	total_seq_chrY	total_seq_mtDNA	frac_cov_chrA	frac_cov_chrX	frac_cov_chrY	frac_cov_mtDNA	cov_chrA	cov_chrX	cov_chrY	cov_mtDNA	cutoff	good_sample	chrA_GT00	chrA_GT01	chrA_GT11	chrA_GTmis	chrX_GT00	chrX_GT0	chrX_GT01	chrX_GT11	chrX_GT1	chrX_GTmis	callable_chrA	callable_chrX	sex	rel_cov_chrX	gSEX	het_chrA	het_chrX	rel_chrX_het	hom_alt_chrA	hom_alt_chrX	rel_chrX_alt	hem_alt_chrX	mis_chrA	mis_chrX
SAMN03274886	SAMN03274886	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2826627917	153686487	NA	16549	32421514710	1731434314	NA	16424491	0.9802	0.9942	NA	1	11.47	11.266	NA	992.4763	0.9	TRUE	3577001	597385	647981	5931793	118847	0	12527	21117	0	170580	2596331267	142242231	Unknown	0.9822	F	0.00023	8.8e-05	0.3826	0.00025	0.000148	0.592	0	0.002285	0.001199
SAMN03274887	SAMN03274887	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2829498652	150288273	NA	16549	26845829488	726646599	NA	13848698	0.9812	0.9722	NA	1	9.4878	4.835	NA	836.8299	0.9	FALSE	1982610	797631	362330	7611589	0	106724	0	0	22132	194215	2596331267	142242231	Unknown	0.5096	M	0.000307	0	0	0.00014	0	0	0.000156	0.002932	0.001365
SAMN03274888	SAMN03274888	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2830623523	150534164	NA	16548	27299303034	737885171	NA	12645201	0.9816	0.9738	NA	0.9999	9.6443	4.9018	NA	764.1528	0.9	FALSE	2110278	726331	394946	7522605	0	112468	0	0	19711	190892	2596331267	142242231	Unknown	0.5083	M	0.00028	0	0	0.000152	0	0	0.000139	0.002897	0.001342
SAMN03274889	SAMN03274889	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2821264532	153566051	NA	16549	31134816592	1562993529	NA	30536773	0.9783	0.9935	NA	1	11.0358	10.178	NA	1845.2337	0.9	TRUE	2883833	1035688	470523	6364116	74359	0	28956	17031	0	202725	2596331267	142242231	Unknown	0.9223	F	0.000399	0.000204	0.5113	0.000181	0.00012	0.663	0	0.002451	0.001425
SAMN03274890	SAMN03274890	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2821100867	153639912	NA	16548	27597593636	1438411322	NA	35730485	0.9783	0.9939	NA	0.9999	9.7826	9.3622	NA	2159.2026	0.9	FALSE	2403363	633556	460751	7256490	74312	0	10195	15420	0	223144	2596331267	142242231	Unknown	0.957	F	0.000244	7.2e-05	0.2951	0.000177	0.000108	0.6102	0	0.002795	0.001569
SAMN03274891	SAMN03274891	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2813729933	153149157	NA	16549	24672777484	1266427081	NA	8208126	0.9757	0.9908	NA	1	8.7687	8.2692	NA	495.9892	0.9	FALSE	1776195	511971	117998	8347996	50611	0	12231	1749	0	258480	2596331267	142242231	Unknown	0.943	F	0.000197	8.6e-05	0.4365	4.5e-05	1.2e-05	0.2667	0	0.003215	0.001817
SAMN03274892	SAMN03274892	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2817696538	149563872	NA	16548	25928987687	717047446	NA	8175776	0.9771	0.9676	NA	0.9999	9.2022	4.7943	NA	494.0643	0.9	FALSE	1765406	739180	314624	7934950	0	101397	0	0	21267	200407	2596331267	142242231	Unknown	0.521	M	0.000285	0	0	0.000121	0	0	0.00015	0.003056	0.001409
SAMN03274893	SAMN03274893	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2827729360	150753841	NA	16547	27110582547	755140006	NA	9946836	0.9806	0.9753	NA	0.9999	9.5874	5.0091	NA	601.1262	0.9	FALSE	2006508	816625	357195	7573832	0	115370	0	0	22268	185433	2596331267	142242231	Unknown	0.5225	M	0.000315	0	0	0.000138	0	0	0.000157	0.002917	0.001304
SAMN03274894	SAMN03274894	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2795476436	151484398	NA	16546	27304611827	1382934506	NA	3343296	0.9694	0.98	NA	0.9998	9.7674	9.1292	NA	202.0607	0.9	FALSE	1739870	459128	110568	8444594	42847	0	4071	983	0	275170	2596331267	142242231	Unknown	0.9347	F	0.000177	2.9e-05	0.1638	4.3e-05	7e-06	0.1628	0	0.003253	0.001935
SAMN03274895	SAMN03274895	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2824656611	153761983	NA	16468	33788380137	1761125902	NA	8042807	0.9795	0.9947	NA	0.9951	11.9619	11.4536	NA	488.39	0.9	TRUE	4194897	1058921	258659	5241683	129382	0	26055	3918	0	163716	2596331267	142242231	Unknown	0.9575	F	0.000408	0.000183	0.4485	1e-04	2.8e-05	0.28	0	0.002019	0.001151
SAMN03274896	SAMN03274896	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2855762118	153940168	NA	16549	80372862860	2205321694	NA	77275298	0.9903	0.9959	NA	1	28.1441	14.3258	NA	4669.4844	0.9	TRUE	8694969	1016261	562801	480129	0	289761	0	0	25671	7639	2596331267	142242231	Unknown	0.509	M	0.000391	0	0	0.000217	0	0	0.00018	0.000185	5.4e-05
SAMN03274897	SAMN03274897	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2817538585	153539968	NA	16549	34778570503	1741931685	NA	26159952	0.977	0.9933	NA	1	12.3436	11.3451	NA	1580.7573	0.9	TRUE	4284300	898027	415006	5156827	122970	0	20331	10746	0	169024	2596331267	142242231	Unknown	0.9191	F	0.000346	0.000143	0.4133	0.00016	7.6e-05	0.475	0	0.001986	0.001188
SAMN03274898	SAMN03274898	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2853387511	153844435	NA	16549	79473850984	2196204563	NA	63244609	0.9895	0.9953	NA	1	27.8525	14.2755	NA	3821.6574	0.9	TRUE	7603916	1305402	1281797	563045	0	251201	0	0	62169	9701	2596331267	142242231	Unknown	0.5125	M	0.000503	0	0	0.000494	0	0	0.000437	0.000217	6.8e-05
SAMN03274899	SAMN03274899	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2819777184	149372657	NA	16549	31333385267	817676427	NA	16751426	0.9778	0.9663	NA	1	11.112	5.4741	NA	1012.2319	0.9	TRUE	2971438	813070	556730	6412922	0	119147	0	0	27360	176564	2596331267	142242231	Unknown	0.4926	M	0.000313	0	0	0.000214	0	0	0.000192	0.00247	0.001241
SAMN03274900	SAMN03274900	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2835272890	151664782	NA	16549	35862673328	897924786	NA	121010207	0.9832	0.9812	NA	1	12.6488	5.9205	NA	7312.2368	0.9	TRUE	3525364	985652	642141	5601003	0	127262	0	0	30492	165317	2596331267	142242231	Unknown	0.4681	M	0.00038	0	0	0.000247	0	0	0.000214	0.002157	0.001162
SAMN03274901	SAMN03274901	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2837992120	152983897	NA	16549	40159659329	1074022929	NA	75460086	0.9841	0.9897	NA	1	14.1507	7.0205	NA	4559.7973	0.9	TRUE	5138269	1164287	936608	3514996	0	183466	0	0	43647	95958	2596331267	142242231	Unknown	0.4961	M	0.000448	0	0	0.000361	0	0	0.000307	0.001354	0.000675
SAMN03274902	SAMN03274902	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2822019290	153666741	NA	16533	34481114591	1779410025	NA	14322616	0.9786	0.9941	NA	0.999	12.2186	11.5797	NA	866.3047	0.9	TRUE	3917896	988751	767594	5079919	114055	0	30615	25461	0	152940	2596331267	142242231	Unknown	0.9477	F	0.000381	0.000215	0.5643	0.000296	0.000179	0.6047	0	0.001957	0.001075
SAMN03274903	SAMN03274903	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2831763682	151637993	NA	16549	32445312177	849276772	NA	52637510	0.982	0.981	NA	1	11.4576	5.6007	NA	3180.7064	0.9	TRUE	3398854	996599	645541	5713166	0	135013	0	0	32275	155783	2596331267	142242231	Unknown	0.4888	M	0.000384	0	0	0.000249	0	0	0.000227	0.0022	0.001095
SAMN03651899	SAMN03651899	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2840696596	152900980	NA	16549	35205153228	962857337	NA	11247897	0.9851	0.9891	NA	1	12.3931	6.2973	NA	679.6723	0.9	TRUE	4118215	725008	613761	5297176	0	180377	0	0	26818	115876	2596331267	142242231	M	0.5081	M	0.000279	0	0	0.000236	0	0	0.000189	0.00204	0.000815
SAMN03651901	SAMN03651901	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2831336296	153932180	NA	16549	38348795363	1980768769	NA	9599983	0.9818	0.9958	NA	1	13.5444	12.8678	NA	580.0944	0.9	TRUE	4810740	950575	644499	4348346	148293	0	24530	17712	0	132536	2596331267	142242231	Unknown	0.95	F	0.000366	0.000172	0.4699	0.000248	0.000125	0.504	0	0.001675	0.000932
SAMN03651902	SAMN03651902	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2830385358	153781127	NA	16549	32683838884	1707847617	NA	15037565	0.9815	0.9948	NA	1	11.5475	11.1057	NA	908.6691	0.9	TRUE	3627518	935681	475237	5715724	116181	0	14329	17089	0	175472	2596331267	142242231	Unknown	0.9617	F	0.00036	0.000101	0.2806	0.000183	0.00012	0.6557	0	0.002201	0.001234
SAMN03651903	SAMN03651903	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2839580054	153051998	NA	16549	35897185896	988158604	NA	16762101	0.9847	0.9901	NA	1	12.6417	6.4564	NA	1012.877	0.9	TRUE	4153461	1140460	654105	4806134	0	172603	0	0	38948	111520	2596331267	142242231	Unknown	0.5107	M	0.000439	0	0	0.000252	0	0	0.000274	0.001851	0.000784
SAMN03651904	SAMN03651904	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2833520774	153848888	NA	16549	35507384839	1818829133	NA	5093988	0.9826	0.9953	NA	1	12.5312	11.8222	NA	307.8124	0.9	TRUE	3870067	1182362	495999	5205732	106563	0	40959	17212	0	158337	2596331267	142242231	Unknown	0.9434	F	0.000455	0.000288	0.633	0.000191	0.000121	0.6335	0	0.002005	0.001113
SAMN03651905	SAMN03651905	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2834091690	151368242	NA	16548	27334018849	736707048	NA	3487257	0.9828	0.9792	NA	0.9999	9.6447	4.867	NA	210.7359	0.9	FALSE	2123195	891693	337326	7401946	0	113114	0	0	24735	185222	2596331267	142242231	Unknown	0.5046	M	0.000343	0	0	0.00013	0	0	0.000174	0.002851	0.001302
SAMN03651906	SAMN03651906	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2834046522	152975844	NA	16549	38245311639	1054729841	NA	8730151	0.9828	0.9896	NA	1	13.4949	6.8947	NA	527.5334	0.9	TRUE	4604625	1225926	711035	4212574	0	176039	0	0	46672	100360	2596331267	142242231	Unknown	0.5109	M	0.000472	0	0	0.000274	0	0	0.000328	0.001623	0.000706
SAMN03651907	SAMN03651907	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2822804459	153673261	NA	16548	30445359590	1599216667	NA	8606415	0.9789	0.9941	NA	0.9999	10.7855	10.4066	NA	520.0879	0.9	TRUE	2853535	995998	433410	6471217	84616	0	26302	17765	0	194388	2596331267	142242231	Unknown	0.9649	F	0.000384	0.000185	0.4818	0.000167	0.000125	0.7485	0	0.002492	0.001367
SAMN03651908	SAMN03651908	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2833052899	152413287	NA	16549	30962059388	850272421	NA	9967081	0.9824	0.986	NA	1	10.9289	5.5787	NA	602.2769	0.9	TRUE	3390965	938283	515069	5909843	0	156990	0	0	25721	140360	2596331267	142242231	M	0.5105	M	0.000361	0	0	0.000198	0	0	0.000181	0.002276	0.000987
SAMN03651909	SAMN03651909	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2825302928	153704720	NA	16548	35361970393	1891742674	NA	10110815	0.9797	0.9943	NA	0.9999	12.5162	12.3076	NA	610.9992	0.9	TRUE	4338683	1092352	538444	4784681	138933	0	32773	14974	0	136391	2596331267	142242231	Unknown	0.9833	F	0.000421	0.00023	0.5463	0.000207	0.000105	0.5072	0	0.001843	0.000959
SAMN03651910	SAMN03651910	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2812435109	153076477	NA	16549	30153204631	1523277130	NA	8234340	0.9753	0.9903	NA	1	10.7214	9.9511	NA	497.5733	0.9	TRUE	2924081	572217	136107	7121755	84471	0	8591	2132	0	227877	2596331267	142242231	Unknown	0.9282	F	0.00022	6e-05	0.2727	5.2e-05	1.5e-05	0.2885	0	0.002743	0.001602
SAMN03651911	SAMN03651911	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2832150737	153863234	NA	16549	31078900414	1644071826	NA	32787486	0.9821	0.9954	NA	1	10.9736	10.6853	NA	1981.2367	0.9	TRUE	2974626	632923	135032	7011579	99724	0	10520	2787	0	210040	2596331267	142242231	M	0.9737	F	0.000244	7.4e-05	0.3033	5.2e-05	2e-05	0.3846	0	0.002701	0.001477
SAMN03651912	SAMN03651912	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2830562698	153913168	NA	16532	34254793139	1823139340	NA	6466822	0.9816	0.9957	NA	0.999	12.1018	11.8452	NA	391.17	0.9	TRUE	4490166	749123	245705	5269166	149058	0	13853	3930	0	156230	2596331267	142242231	Unknown	0.9788	F	0.000289	9.7e-05	0.3356	9.5e-05	2.8e-05	0.2947	0	0.002029	0.001098
SAMN03651913	SAMN03651913	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2821758085	150877007	NA	16544	34142428644	980812540	NA	9520351	0.9785	0.9761	NA	0.9997	12.0997	6.5007	NA	575.4564	0.9	TRUE	3714964	615878	161931	6261387	0	189190	0	0	9283	124598	2596331267	142242231	Unknown	0.5373	M	0.000237	0	0	6.2e-05	0	0	6.5e-05	0.002412	0.000876
SAMN03651914	SAMN03651914	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2842869594	153138622	NA	16548	36750017474	1024612211	NA	5624740	0.9858	0.9907	NA	0.9999	12.9271	6.6907	NA	339.9045	0.9	TRUE	4878579	756703	275765	4843113	0	209048	0	0	12514	101509	2596331267	142242231	Unknown	0.5176	M	0.000291	0	0	0.000106	0	0	8.8e-05	0.001865	0.000714
SAMN03651915	SAMN03651915	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2828400110	153790320	NA	16545	31525794268	1665254425	NA	4447757	0.9808	0.9949	NA	0.9998	11.1462	10.8281	NA	268.8279	0.9	TRUE	3528896	665606	192548	6367110	116296	0	14102	3246	0	189427	2596331267	142242231	Unknown	0.9715	F	0.000256	9.9e-05	0.3867	7.4e-05	2.3e-05	0.3108	0	0.002452	0.001332
SAMN03651916	SAMN03651916	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2817237030	150199916	NA	16547	27067495919	813402279	NA	3851038	0.9769	0.9717	NA	0.9999	9.6078	5.4155	NA	232.7333	0.9	FALSE	2096695	707216	97774	7852475	0	144883	0	0	12860	165328	2596331267	142242231	Unknown	0.5637	M	0.000272	0	0	3.8e-05	0	0	9e-05	0.003024	0.001162
SAMN03651917	SAMN03651917	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2828537898	153816174	NA	16549	27851743049	1435034254	NA	15902394	0.9808	0.9951	NA	1	9.8467	9.3295	NA	960.9278	0.9	FALSE	2480481	717929	231438	7324312	72972	0	19070	5410	0	225619	2596331267	142242231	Unknown	0.9475	F	0.000277	0.000134	0.4838	8.9e-05	3.8e-05	0.427	0	0.002821	0.001586
SAMN03651918	SAMN03651918	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2843155544	153297923	NA	16540	38425898541	1044168770	NA	9816461	0.9859	0.9917	NA	0.9995	13.5152	6.8114	NA	593.4982	0.9	TRUE	5341078	804161	307120	4301801	0	218758	0	0	11026	93287	2596331267	142242231	Unknown	0.504	M	0.00031	0	0	0.000118	0	0	7.8e-05	0.001657	0.000656
SAMN03651919	SAMN03651919	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2828591811	153698886	NA	16527	33704095833	1764846520	NA	12458223	0.9809	0.9943	NA	0.9987	11.9155	11.4825	NA	753.8103	0.9	TRUE	3597083	892527	640775	5623775	107790	0	22862	23606	0	168813	2596331267	142242231	Unknown	0.9637	F	0.000344	0.000161	0.468	0.000247	0.000166	0.6721	0	0.002166	0.001187
SAMN03651920	SAMN03651920	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2824943795	153452074	NA	16549	29792150990	1571356283	NA	8448699	0.9796	0.9927	NA	1	10.5461	10.24	NA	510.5263	0.9	TRUE	2454706	779754	390124	7129576	77926	0	14872	16545	0	213728	2596331267	142242231	Unknown	0.971	F	3e-04	0.000105	0.35	0.00015	0.000116	0.7733	0	0.002746	0.001503
SAMN03651921	SAMN03651921	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2837112582	151763812	NA	16549	30448493273	835410377	NA	14790626	0.9838	0.9818	NA	1	10.7322	5.5047	NA	893.7474	0.9	TRUE	2694426	838316	438340	6783078	0	132424	0	0	26138	164509	2596331267	142242231	Unknown	0.5129	M	0.000323	0	0	0.000169	0	0	0.000184	0.002613	0.001157
SAMN03651922	SAMN03651922	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2819682441	153596059	NA	16549	40069391944	2215374330	NA	197733135	0.9778	0.9936	NA	1	14.2106	14.4234	NA	11948.3434	0.9	TRUE	4977797	1129070	825736	3821557	162615	0	25843	33926	0	100687	2596331267	142242231	Unknown	1.015	F	0.000435	0.000182	0.4184	0.000318	0.000239	0.7516	0	0.001472	0.000708
SAMN03651923	SAMN03651923	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2826731927	151785984	NA	16549	37182652707	1012072339	NA	66171842	0.9802	0.9819	NA	1	13.1539	6.6678	NA	3998.5402	0.9	TRUE	4500424	1080593	740624	4432519	0	169570	0	0	38904	114597	2596331267	142242231	Unknown	0.5069	M	0.000416	0	0	0.000285	0	0	0.000274	0.001707	0.000806
SAMN08848260	SAMN08848260	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2839993094	152153994	NA	16419	29436462140	816051393	NA	3013973	0.9848	0.9843	NA	0.9921	10.365	5.3633	NA	183.5662	0.9	TRUE	2586092	1042702	218564	6906802	0	146435	0	0	12308	164328	2596331267	142242231	M	0.5174	M	0.000402	0	0	8.4e-05	0	0	8.7e-05	0.00266	0.001155
SAMN08848261	SAMN08848261	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2836058679	152591352	NA	16549	32110232240	878204809	NA	11053338	0.9835	0.9871	NA	1	11.3221	5.7553	NA	667.9158	0.9	TRUE	3519211	1187658	609612	5437679	0	150574	0	0	38302	134195	2596331267	142242231	M	0.5083	M	0.000457	0	0	0.000235	0	0	0.000269	0.002094	0.000943
SAMN08848262	SAMN08848262	Rhinopithecus_roxellana_ssp	OWM	Cercopithecidae	Rhinopithecus	roxellana	ssp	Rhinopithecus_roxellana_ssp	Rhinopithecus_roxellana_ssp	2883764676	2809438088	74326588	154578354	154578354	NA	NA	16549	2820769165	153602558	NA	16549	38906534789	1986007344	NA	137401653	0.9782	0.9937	NA	1	13.7929	12.9295	NA	8302.7164	0.9	TRUE	5053408	1160692	867575	3672485	144139	0	29211	31536	0	118185	2596331267	142242231	F	0.9374	F	0.000447	0.000205	0.4586	0.000334	0.000222	0.6647	0	0.001414	0.000831
