ID	ID_PGDP	species_full	group	family	genus	species	subspecies	reference	genotyping_species	len_chrA	len_chrA_contigs_longer_than_1Mb	len_chrA_contigs_shorter_than_1Mb	len_chrX	len_chrX_contigs_longer_than_1Mb	len_chrX_contigs_shorter_than_1Mb	len_chrY	len_mtDNA	len_cov_chrA	len_cov_chrX	len_cov_chrY	len_cov_mtDNA	total_seq_chrA	total_seq_chrX	total_seq_chrY	total_seq_mtDNA	frac_cov_chrA	frac_cov_chrX	frac_cov_chrY	frac_cov_mtDNA	cov_chrA	cov_chrX	cov_chrY	cov_mtDNA	cutoff	good_sample	chrA_GT00	chrA_GT01	chrA_GT11	chrA_GTmis	chrX_GT00	chrX_GT0	chrX_GT01	chrX_GT11	chrX_GT1	chrX_GTmis	callable_chrA	callable_chrX	sex	rel_cov_chrX	gSEX	het_chrA	het_chrX	rel_chrX_het	hom_alt_chrA	hom_alt_chrX	hem_alt_chrX	rel_chrX_hom_alt	mis_chrA	mis_chrX
SAMN20815326	SAMN20815326	Papio_cynocephalus_anubishybrid	OWM	Cercopithecidae	Papio	cynocephalus	anubishybrid	Papio_anubis_ssp	Papio_cynocephalus_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	1248290132	40475097	2506405	NA	2611054655	73628846	5715913	NA	0.4817	0.2836	0.3016	NA	2.0917	1.8191	2.2805	NA	0.9	FALSE	5040	7509	220	67101281	35	0	10	2	0	1997562	2452283427	130936263	Unknown	0.8697	F	3e-06	0	0	0	0	0	NA	0.027363	0.015256
SAMEA112483163	PD_0696	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559418532	137975107	7654073	NA	96118456760	2702246804	184444263	NA	0.9876	0.9668	0.9211	NA	37.5548	19.585	24.0975	NA	0.9	TRUE	11132862	4028364	3858553	542953	0	331699	0	0	172943	5630	2454425244	131227889	Unknown	0.5215	M	0.001641	0	0	0.001572	0	0.001318	0	0.000221	4.3e-05
SAMEA112483164	PD_0697	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2560112608	137919532	7658095	NA	123908017856	3517089400	239021907	NA	0.9879	0.9664	0.9216	NA	48.3994	25.501	31.2117	NA	0.9	TRUE	11137900	4140027	3783755	501050	0	326172	0	0	178784	5316	2454425244	131227889	Unknown	0.5269	M	0.001687	0	0	0.001542	0	0.001362	0	0.000204	4.1e-05
SAMEA112483165	PD_0698	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559409938	138025888	1279271	NA	81624505492	4395770327	41045603	NA	0.9876	0.9672	0.1539	NA	31.8919	31.8474	32.0852	NA	0.9	TRUE	11063247	4119824	3794515	585146	261242	0	100652	126420	0	21958	2454425244	131227889	Unknown	0.9986	F	0.001679	0.000767	0.4568	0.001546	0.000963	0	0.6229	0.000238	0.000167
SAMEA112483166	PD_0699	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559510721	137910253	7648516	NA	111106221497	2980799412	204377124	NA	0.9877	0.9664	0.9204	NA	43.4092	21.6141	26.7211	NA	0.9	TRUE	11394540	3699460	3964578	504154	0	325631	0	0	179109	5532	2454425244	131227889	Unknown	0.4979	M	0.001507	0	0	0.001615	0	0.001365	0	0.000205	4.2e-05
SAMEA112483167	PD_0700	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2560238034	138053170	1320503	NA	108207298778	5744971874	54211608	NA	0.9879	0.9674	0.1589	NA	42.2645	41.6142	41.0538	NA	0.9	TRUE	11144814	4209289	3700680	507949	262007	0	110985	117988	0	19292	2454425244	131227889	Unknown	0.9846	F	0.001715	0.000846	0.4933	0.001508	0.000899	0	0.5962	0.000207	0.000147
SAMEA112483168	PD_0701	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559742092	137966531	1330560	NA	115728979474	6154836977	55272813	NA	0.9877	0.9668	0.1601	NA	45.2112	44.6111	41.541	NA	0.9	TRUE	11236133	3967601	3868272	490726	264745	0	93937	132066	0	19524	2454425244	131227889	Unknown	0.9867	F	0.001617	0.000716	0.4428	0.001576	0.001006	0	0.6383	2e-04	0.000149
SAMEA112483169	PD_0702	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559588453	137937196	7645594	NA	91530135971	2530907798	171056101	NA	0.9877	0.9665	0.9201	NA	35.7597	18.3483	22.3732	NA	0.9	TRUE	11149980	4006021	3851314	555417	0	324904	0	0	179260	6108	2454425244	131227889	Unknown	0.5131	M	0.001632	0	0	0.001569	0	0.001366	0	0.000226	4.7e-05
SAMEA112483170	PD_0703	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559579632	137936632	7645572	NA	94706041941	2657102630	178819253	NA	0.9877	0.9665	0.9201	NA	37.0006	19.2632	23.3886	NA	0.9	TRUE	11149100	4035716	3842071	535845	0	326398	0	0	178075	5799	2454425244	131227889	Unknown	0.5206	M	0.001644	0	0	0.001565	0	0.001357	0	0.000218	4.4e-05
SAMEA112483171	PD_0704	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559975972	137957389	7658811	NA	120061020134	3182266442	216260582	NA	0.9878	0.9667	0.9217	NA	46.8993	23.067	28.2368	NA	0.9	TRUE	11268211	3806577	3991405	496539	0	326079	0	0	178985	5208	2454425244	131227889	Unknown	0.4918	M	0.001551	0	0	0.001626	0	0.001364	0	0.000202	4e-05
SAMEA112483172	PD_0705	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559796153	137975754	7646639	NA	98104502561	2747026792	182667795	NA	0.9878	0.9668	0.9202	NA	38.3251	19.9095	23.8886	NA	0.9	TRUE	11107403	4136863	3792520	525946	0	327081	0	0	177463	5728	2454425244	131227889	Unknown	0.5195	M	0.001685	0	0	0.001545	0	0.001352	0	0.000214	4.4e-05
SAMEA112483173	PD_0706	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559584286	137889270	7651564	NA	108022653059	3055022393	206932787	NA	0.9877	0.9662	0.9208	NA	42.2032	22.1556	27.0445	NA	0.9	TRUE	11195547	4016109	3855923	495153	0	329526	0	0	175653	5093	2454425244	131227889	Unknown	0.525	M	0.001636	0	0	0.001571	0	0.001339	0	0.000202	3.9e-05
SAMEA112483174	PD_0707	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2560052068	137948853	7659118	NA	133111694799	3755461902	253215827	NA	0.9879	0.9666	0.9217	NA	51.9957	27.2236	33.0607	NA	0.9	TRUE	11220534	4081046	3790976	470176	0	326552	0	0	179054	4666	2454425244	131227889	Unknown	0.5236	M	0.001663	0	0	0.001545	0	0.001364	0	0.000192	3.6e-05
SAMEA112483175	PD_0708	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559440329	138048843	1305544	NA	92989783886	5055391182	44072050	NA	0.9876	0.9673	0.1571	NA	36.3321	36.6203	33.7576	NA	0.9	TRUE	11236397	3883085	3903671	539579	261083	0	102427	125912	0	20850	2454425244	131227889	Unknown	1.0079	F	0.001582	0.000781	0.4937	0.00159	0.000959	0	0.6031	0.00022	0.000159
SAMEA112483176	PD_0709	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2560708279	138056430	7668057	NA	200232416762	5764402069	384418508	NA	0.9881	0.9674	0.9228	NA	78.1942	41.754	50.1325	NA	0.9	TRUE	11270375	3971980	3899501	420876	0	327289	0	0	178912	4071	2454425244	131227889	Unknown	0.534	M	0.001618	0	0	0.001589	0	0.001363	0	0.000171	3.1e-05
SAMEA112483177	PD_0710	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559201035	137978522	1274730	NA	76658932726	4156618882	35932398	NA	0.9875	0.9668	0.1534	NA	29.9542	30.1251	28.1882	NA	0.9	TRUE	11121913	3992785	3820104	627930	263769	0	98054	125318	0	23131	2454425244	131227889	Unknown	1.0057	F	0.001627	0.000747	0.4591	0.001556	0.000955	0	0.6138	0.000256	0.000176
SAMEA112483178	PD_0711	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559117304	137825088	7639048	NA	70208392064	1985932440	132607611	NA	0.9875	0.9658	0.9193	NA	27.4346	14.4091	17.3592	NA	0.9	TRUE	10972777	4125771	3735119	729065	0	322728	0	0	177290	10254	2454425244	131227889	Unknown	0.5252	M	0.001681	0	0	0.001522	0	0.001351	0	0.000297	7.8e-05
SAMEA112483179	PD_0712	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559809485	137911711	7659672	NA	99259044922	2763984399	185292587	NA	0.9878	0.9664	0.9218	NA	38.776	20.0417	24.1907	NA	0.9	TRUE	11172457	4010086	3852229	527960	0	331165	0	0	173553	5554	2454425244	131227889	Unknown	0.5169	M	0.001634	0	0	0.00157	0	0.001323	0	0.000215	4.2e-05
SAMEA112483180	PD_0713	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2560205557	137970622	7656458	NA	124517297129	3541442925	242758934	NA	0.9879	0.9668	0.9214	NA	48.6357	25.6681	31.7064	NA	0.9	TRUE	11235577	3939668	3907706	479781	0	326085	0	0	179202	4985	2454425244	131227889	Unknown	0.5278	M	0.001605	0	0	0.001592	0	0.001366	0	0.000195	3.8e-05
SAMEA112483181	PD_0714	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559395482	137936606	7647311	NA	91853592852	2563185437	171208510	NA	0.9876	0.9665	0.9203	NA	35.8888	18.5823	22.3881	NA	0.9	TRUE	11288103	3699038	4015677	559914	0	325688	0	0	178197	6387	2454425244	131227889	Unknown	0.5178	M	0.001507	0	0	0.001636	0	0.001358	0	0.000228	4.9e-05
SAMEA112483182	PD_0715	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559934507	137961199	7657136	NA	141567223643	3872456802	257166373	NA	0.9878	0.9667	0.9214	NA	55.3011	28.0692	33.5852	NA	0.9	TRUE	11319627	3820382	3939903	482820	0	325782	0	0	179717	4773	2454425244	131227889	Unknown	0.5076	M	0.001557	0	0	0.001605	0	0.00137	0	0.000197	3.6e-05
SAMEA112483183	PD_0716	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559616604	137956205	7652905	NA	100708677168	2749708445	182918591	NA	0.9877	0.9667	0.9209	NA	39.3452	19.9317	23.9019	NA	0.9	TRUE	11147356	4055215	3802008	558153	0	332581	0	0	171505	6186	2454425244	131227889	Unknown	0.5066	M	0.001652	0	0	0.001549	0	0.001307	0	0.000227	4.7e-05
SAMEA112483184	PD_0717	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559768048	137930412	7653428	NA	88695343688	2523164234	171173353	NA	0.9878	0.9665	0.921	NA	34.6498	18.293	22.3656	NA	0.9	TRUE	11046906	4185702	3757548	572576	0	329012	0	0	175079	6181	2454425244	131227889	Unknown	0.5279	M	0.001705	0	0	0.001531	0	0.001334	0	0.000233	4.7e-05
SAMEA112483185	PD_0718	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559779056	137945002	7654712	NA	105603577030	2970326304	199021550	NA	0.9878	0.9666	0.9212	NA	41.255	21.5327	25.9999	NA	0.9	TRUE	11124679	4075458	3830682	531913	0	329592	0	0	175372	5308	2454425244	131227889	Unknown	0.5219	M	0.00166	0	0	0.001561	0	0.001336	0	0.000217	4e-05
SAMEA112483186	PD_0719	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2559945288	137999296	7658017	NA	114535101564	3203704796	213596297	NA	0.9878	0.967	0.9216	NA	44.7412	23.2154	27.8919	NA	0.9	TRUE	11162873	4030647	3867185	502027	0	327909	0	0	177193	5170	2454425244	131227889	Unknown	0.5189	M	0.001642	0	0	0.001576	0	0.00135	0	0.000205	3.9e-05
SAMN03073709	SAMN03073709	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2560700314	138420862	1681531	NA	58364597265	3177826364	30585559	NA	0.9881	0.9699	0.2024	NA	22.7924	22.9577	18.1891	NA	0.9	TRUE	10210307	3635317	3733255	1983853	237285	0	90343	125602	0	57042	2454425244	131227889	Unknown	1.0073	F	0.001481	0.000688	0.4646	0.001521	0.000957	0	0.6292	0.000808	0.000435
SAMN03073710	SAMN03073710	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2560369812	138041970	7661860	NA	63455317665	1763896336	125967488	NA	0.988	0.9673	0.922	NA	24.7837	12.778	16.4408	NA	0.9	TRUE	10056812	3991415	3566694	1947811	0	301234	0	0	166893	42145	2454425244	131227889	Unknown	0.5156	M	0.001626	0	0	0.001453	0	0.001272	0	0.000794	0.000321
SAMN20949826	SAMN20949826	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2187912796	86668848	4973687	NA	7159347363	199720434	14682785	NA	0.8443	0.6073	0.5985	NA	3.2722	2.3044	2.9521	NA	0.9	FALSE	48744	150269	18141	19345578	0	13171	0	0	6320	490781	2454425244	131227889	Unknown	0.7042	M	6.1e-05	0	0	7e-06	0	4.8e-05	0	0.007882	0.00374
SAMN20949827	SAMN20949827	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2557146053	137136959	7589287	NA	33825399999	957679376	64456868	NA	0.9867	0.9609	0.9133	NA	13.2278	6.9834	8.4931	NA	0.9	TRUE	7476246	3394135	2628584	6063767	0	248104	0	0	124270	137898	2454425244	131227889	Unknown	0.5279	M	0.001383	0	0	0.001071	0	0.000947	0	0.002471	0.001051
SAMN20949828	SAMN20949828	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2556341026	136704441	7561923	NA	30223744631	839782821	57379316	NA	0.9864	0.9579	0.91	NA	11.823	6.1431	7.5879	NA	0.9	TRUE	6324617	3030902	2267328	7939885	0	219680	0	0	105025	185567	2454425244	131227889	Unknown	0.5196	M	0.001235	0	0	0.000924	0	8e-04	0	0.003235	0.001414
SAMN20949829	SAMN20949829	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2554356579	137729370	1222998	NA	26408309815	1371947250	14236773	NA	0.9857	0.9651	0.1472	NA	10.3385	9.9612	11.6409	NA	0.9	TRUE	4793726	2697409	1706686	10364911	99765	0	63772	50866	0	295869	2454425244	131227889	Unknown	0.9635	F	0.001099	0.000486	0.4422	0.000695	0.000388	0	0.5583	0.004223	0.002255
SAMN20949830	SAMN20949830	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2553451790	137706954	1211925	NA	25727937577	1343343331	13640349	NA	0.9853	0.9649	0.1458	NA	10.0757	9.7551	11.2551	NA	0.9	TRUE	4614715	2362647	1682161	10903209	95838	0	57560	50772	0	306102	2454425244	131227889	Unknown	0.9682	F	0.000963	0.000439	0.4559	0.000685	0.000387	0	0.565	0.004442	0.002333
SAMN20949831	SAMN20949831	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2549744746	133210256	6248623	NA	21724328552	602904062	39300050	NA	0.9839	0.9334	0.752	NA	8.5202	4.526	6.2894	NA	0.9	FALSE	3035454	2062515	1112349	13352414	0	135966	0	0	64685	309621	2454425244	131227889	Unknown	0.5312	M	0.00084	0	0	0.000453	0	0.000493	0	0.00544	0.002359
SAMN20949832	SAMN20949832	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2552467719	134419866	6277135	NA	24512532029	656277237	43219208	NA	0.9849	0.9419	0.7554	NA	9.6035	4.8823	6.8852	NA	0.9	FALSE	4100380	2460875	1471154	11530323	0	151771	0	0	74119	284382	2454425244	131227889	Unknown	0.5084	M	0.001003	0	0	0.000599	0	0.000565	0	0.004698	0.002167
SAMN20949833	SAMN20949833	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2552470780	137617605	1212922	NA	23596548383	1264139115	11788122	NA	0.9849	0.9643	0.146	NA	9.2446	9.1859	9.7188	NA	0.9	FALSE	3729439	2324802	1345723	12162768	84434	0	55160	44183	0	326495	2454425244	131227889	Unknown	0.9937	F	0.000947	0.00042	0.4435	0.000548	0.000337	0	0.615	0.004955	0.002488
SAMN20949834	SAMN20949834	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2558083551	137939381	1280056	NA	37451203670	1959751037	19439933	NA	0.9871	0.9666	0.154	NA	14.6403	14.2073	15.1868	NA	0.9	TRUE	8067457	3509126	2706713	5279436	180428	0	91774	82916	0	155154	2454425244	131227889	Unknown	0.9704	F	0.00143	0.000699	0.4888	0.001103	0.000632	0	0.573	0.002151	0.001182
SAMN20949835	SAMN20949835	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2553387629	135178967	7475414	NA	24771350379	682051980	46746557	NA	0.9853	0.9472	0.8996	NA	9.7014	5.0455	6.2534	NA	0.9	FALSE	4198414	2467353	1493924	11403041	0	165901	0	0	77243	267128	2454425244	131227889	Unknown	0.5201	M	0.001005	0	0	0.000609	0	0.000589	0	0.004646	0.002036
SAMN20949836	SAMN20949836	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2550882600	133761269	7391874	NA	23791907323	658845053	44462145	NA	0.9843	0.9373	0.8895	NA	9.3269	4.9255	6.015	NA	0.9	FALSE	3891333	2313332	1429894	11928173	0	153955	0	0	75399	280918	2454425244	131227889	Unknown	0.5281	M	0.000943	0	0	0.000583	0	0.000575	0	0.00486	0.002141
SAMN20949837	SAMN20949837	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2555510108	136291310	7539123	NA	27532196647	771673814	51479629	NA	0.9861	0.955	0.9072	NA	10.7737	5.6619	6.8283	NA	0.9	TRUE	5203944	2825496	1827550	9705742	0	200001	0	0	91376	218895	2454425244	131227889	Unknown	0.5255	M	0.001151	0	0	0.000745	0	0.000696	0	0.003954	0.001668
SAMN20949838	SAMN20949838	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2553202053	134446313	7719411	NA	23349067579	659812313	45705885	NA	0.9852	0.9421	0.9289	NA	9.145	4.9076	5.9209	NA	0.9	FALSE	4178390	2382193	800978	12201171	0	175380	0	0	59579	275313	2454425244	131227889	Unknown	0.5366	M	0.000971	0	0	0.000326	0	0.000454	0	0.004971	0.002098
SAMN20949839	SAMN20949839	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2552652039	134774316	7451670	NA	23074580113	655457996	44295489	NA	0.985	0.9444	0.8967	NA	9.0395	4.8634	5.9444	NA	0.9	FALSE	3420688	2300031	1216977	12625036	0	155398	0	0	73988	280886	2454425244	131227889	Unknown	0.538	M	0.000937	0	0	0.000496	0	0.000564	0	0.005144	0.00214
SAMN20949840	SAMN20949840	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2554244288	135427882	7494362	NA	25204395702	707337760	47136252	NA	0.9856	0.949	0.9019	NA	9.8677	5.223	6.2896	NA	0.9	FALSE	4308851	2598845	1514756	11140280	0	173789	0	0	82212	254271	2454425244	131227889	Unknown	0.5293	M	0.001059	0	0	0.000617	0	0.000626	0	0.004539	0.001938
SAMN20949841	SAMN20949841	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2548484302	133057081	7388405	NA	21633502075	631716892	42521258	NA	0.9834	0.9324	0.8891	NA	8.4888	4.7477	5.7551	NA	0.9	FALSE	3005152	2038921	1043421	13475238	0	144805	0	0	69636	295831	2454425244	131227889	Unknown	0.5593	M	0.000831	0	0	0.000425	0	0.000531	0	0.00549	0.002254
SAMN20949842	SAMN20949842	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2557061337	137138169	7594360	NA	35246336156	986153152	66765466	NA	0.9867	0.9609	0.9139	NA	13.7839	7.1909	8.7915	NA	0.9	TRUE	7782624	3132075	2781726	5866307	0	250423	0	0	123020	136829	2454425244	131227889	Unknown	0.5217	M	0.001276	0	0	0.001133	0	0.000937	0	0.00239	0.001043
SAMN20949843	SAMN20949843	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2553075308	134942181	7462759	NA	23838946611	677671355	44757039	NA	0.9852	0.9456	0.8981	NA	9.3373	5.0219	5.9974	NA	0.9	FALSE	3821582	2379300	1356648	12005202	0	167305	0	0	75200	267767	2454425244	131227889	Unknown	0.5378	M	0.000969	0	0	0.000553	0	0.000573	0	0.004891	0.00204
SAMN20949844	SAMN20949844	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2551660476	133638052	7398607	NA	23159902698	625224932	43237576	NA	0.9846	0.9364	0.8903	NA	9.0764	4.6785	5.844	NA	0.9	FALSE	3574334	2323018	1269141	12396239	0	143801	0	0	65999	300472	2454425244	131227889	Unknown	0.5155	M	0.000946	0	0	0.000517	0	0.000503	0	0.005051	0.00229
SAMN20949845	SAMN20949845	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2424211215	108038450	6063762	NA	10783996085	299798227	20802879	NA	0.9354	0.757	0.7297	NA	4.4485	2.7749	3.4307	NA	0.9	FALSE	273045	489479	103824	18696384	0	33392	0	0	16742	460138	2454425244	131227889	Unknown	0.6238	M	0.000199	0	0	4.2e-05	0	0.000128	0	0.007617	0.003506
SAMN24909952	SAMN24909952	Papio_hamadryas_ssp	OWM	Cercopithecidae	Papio	hamadryas	ssp	Papio_anubis_ssp	Papio_hamadryas_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2560071337	137982930	1319123	NA	89478864371	4773864241	39276833	NA	0.9879	0.9669	0.1587	NA	34.9517	34.5975	29.775	NA	0.9	TRUE	10540874	4795435	3654836	571587	251164	0	119838	118774	0	20496	2454425244	131227889	F	0.9899	F	0.001954	0.000913	0.4672	0.001489	0.000905	0	0.6078	0.000233	0.000156
SAMEA112483216	PD_0749	Papio_kindae_ssp	OWM	Cercopithecidae	Papio	kindae	ssp	Papio_anubis_ssp	Papio_kindae_ssp	2591506794	NA	NA	142711496	NA	NA	8309886	NA	2561042899	137892590	7634226	NA	139828846355	3883294248	269114241	NA	0.9882	0.9662	0.9187	NA	54.5984	28.1617	35.251	NA	0.9	TRUE	128625704	6877048	4735703	867849	0	5797018	0	0	291595	8511	2450394362	130666862	Unknown	0.5158	M	0.002807	0	0	0.001933	0	0.002232	0	0.000354	6.5e-05
